batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.56878,0.33195,81016
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.58164,0.33681,81016
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.57185,0.33,81016
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.58531,0.3294,81016
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.61794,0.3147,81016
0,0,age_bin,ema_d0.99,0.01,0.0001,1.64845,0.32715,81016
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.56169,0.33601,81016
0,0,age_bin,mlp_h16,0.001,0.0,1.16207,0.24274,81016
0,0,age_bin,mlp_h32,0.001,0.0,1.11936,0.32591,81016
0,0,age_bin,mlp_h64,0.001,0.0,1.08819,0.38644,81016
0,0,age_bin,mlp_h128,0.001,0.0,1.10849,0.37112,81016
0,0,age_bin,attention,0.0001,1e-05,1.09903,0.29297,81016
0,0,age_bin,shuffled,0.01,0.0001,1.52522,0.33719,81016
0,0,gender,ema_lr1e-3,0.001,0.0001,1.0514,0.49872,81016
0,0,gender,ema_lr5e-3,0.005,0.0001,1.08551,0.49124,81016
0,0,gender,ema_lr1e-2,0.01,0.0001,1.06041,0.49515,81016
0,0,gender,ema_lr5e-2,0.05,0.0001,1.09024,0.49888,81016
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.14253,0.50304,81016
0,0,gender,ema_d0.99,0.01,0.0001,1.05473,0.50169,81016
0,0,gender,ema_d0.9999,0.01,0.0001,1.13841,0.48984,81016
0,0,gender,mlp_h16,0.001,0.0,0.70009,0.50278,81016
0,0,gender,mlp_h32,0.001,0.0,0.71274,0.48832,81016
0,0,gender,mlp_h64,0.001,0.0,0.70026,0.50402,81016
0,0,gender,mlp_h128,0.001,0.0,0.70362,0.5135,81016
0,0,gender,attention,0.0001,1e-05,0.69335,0.46484,81016
0,0,gender,shuffled,0.01,0.0001,1.09608,0.50122,81016
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.22604,0.08466,81016
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.22581,0.08543,81016
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.17726,0.08766,81016
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.19639,0.08485,81016
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.2165,0.08576,81016
0,0,star_sign,ema_d0.99,0.01,0.0001,3.24689,0.08546,81016
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.20116,0.08523,81016
0,0,star_sign,mlp_h16,0.001,0.0,2.5263,0.07744,81016
0,0,star_sign,mlp_h32,0.001,0.0,2.5264,0.07453,81016
0,0,star_sign,mlp_h64,0.001,0.0,2.51953,0.08086,81016
0,0,star_sign,mlp_h128,0.001,0.0,2.53315,0.07677,81016
0,0,star_sign,attention,0.0001,1e-05,2.48484,0.08594,81016
0,0,star_sign,shuffled,0.01,0.0001,3.24495,0.08261,81016
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.58139,0.31842,81016
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.6214,0.33812,81016
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.47061,0.33492,81016
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.65584,0.32752,81016
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.52292,0.33897,81016
0,4,age_bin,ema_d0.99,0.01,0.0001,1.69066,0.31549,81016
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.64803,0.32207,81016
0,4,age_bin,mlp_h16,0.001,0.0,1.09225,0.36151,81016
0,4,age_bin,mlp_h32,0.001,0.0,1.1068,0.35882,81016
0,4,age_bin,mlp_h64,0.001,0.0,1.14235,0.27558,81016
0,4,age_bin,mlp_h128,0.001,0.0,1.11007,0.32871,81016
0,4,age_bin,attention,0.0001,1e-05,1.09611,0.38281,81016
0,4,age_bin,shuffled,0.01,0.0001,1.6065,0.34083,81016
0,4,gender,ema_lr1e-3,0.001,0.0001,1.00536,0.50886,81016
0,4,gender,ema_lr5e-3,0.005,0.0001,1.07759,0.49053,81016
0,4,gender,ema_lr1e-2,0.01,0.0001,1.04387,0.50332,81016
0,4,gender,ema_lr5e-2,0.05,0.0001,0.97812,0.50642,81016
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.02417,0.49706,81016
0,4,gender,ema_d0.99,0.01,0.0001,0.97352,0.48972,81016
0,4,gender,ema_d0.9999,0.01,0.0001,1.09006,0.49134,81016
0,4,gender,mlp_h16,0.001,0.0,0.71447,0.50122,81016
0,4,gender,mlp_h32,0.001,0.0,0.70855,0.49738,81016
0,4,gender,mlp_h64,0.001,0.0,0.70792,0.49361,81016
0,4,gender,mlp_h128,0.001,0.0,0.70951,0.49712,81016
0,4,gender,attention,0.0001,1e-05,0.69125,0.53516,81016
0,4,gender,shuffled,0.01,0.0001,1.0594,0.4999,81016
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.2213,0.08461,81016
