model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen2.5-0.5B,ema_lr1e-3,0,age_bin,0.35671,0.35694,,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-3,0,age_bin,0.39686,0.37922,,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2,0,age_bin,0.38412,0.35265,,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-2,0,age_bin,0.39643,0.33053,,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2_wd1e-3,0,age_bin,0.40405,0.37601,,,,True
Qwen/Qwen2.5-0.5B,ema_d0.99,0,age_bin,0.39382,0.33667,,,,True
Qwen/Qwen2.5-0.5B,ema_d0.9999,0,age_bin,0.39885,0.35829,,,,True
Qwen/Qwen2.5-0.5B,mlp_h16,0,age_bin,0.42111,0.3521,,,,True
Qwen/Qwen2.5-0.5B,mlp_h32,0,age_bin,0.42774,0.36386,,,,True
Qwen/Qwen2.5-0.5B,mlp_h64,0,age_bin,0.4162,0.34263,,,,True
Qwen/Qwen2.5-0.5B,mlp_h128,0,age_bin,0.3976,0.3092,,,,True
Qwen/Qwen2.5-0.5B,attention,0,age_bin,0.34671,0.21715,,,,True
Qwen/Qwen2.5-0.5B,shuffled,0,age_bin,0.34201,0.29175,,,,True
Qwen/Qwen2.5-0.5B,mm,0,age_bin,0.50545,0.51041,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.01,0,age_bin,0.40807,0.33079,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.1,0,age_bin,0.40089,0.31812,,,,False
Qwen/Qwen2.5-0.5B,ridge_1.0,0,age_bin,0.38146,0.28539,,,,False
Qwen/Qwen2.5-0.5B,ridge_10.0,0,age_bin,0.34196,0.20234,,,,False
Qwen/Qwen2.5-0.5B,ridge_100.0,0,age_bin,0.33333,0.17952,,,,False
Qwen/Qwen2.5-0.5B,ema_lr1e-3,0,gender,0.48666,0.4865,0.48574,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-3,0,gender,0.55609,0.55206,0.57979,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2,0,gender,0.56511,0.55087,0.59477,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-2,0,gender,0.57898,0.54322,0.65897,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2_wd1e-3,0,gender,0.58249,0.57426,0.61094,,,True
Qwen/Qwen2.5-0.5B,ema_d0.99,0,gender,0.55176,0.52369,0.59861,,,True
Qwen/Qwen2.5-0.5B,ema_d0.9999,0,gender,0.54694,0.53487,0.57306,,,True
Qwen/Qwen2.5-0.5B,mlp_h16,0,gender,0.55639,0.49027,,,,True
Qwen/Qwen2.5-0.5B,mlp_h32,0,gender,0.55888,0.49572,,,,True
Qwen/Qwen2.5-0.5B,mlp_h64,0,gender,0.53991,0.44464,,,,True
Qwen/Qwen2.5-0.5B,mlp_h128,0,gender,0.52489,0.40375,,,,True
Qwen/Qwen2.5-0.5B,attention,0,gender,0.55602,0.50275,,,,True
Qwen/Qwen2.5-0.5B,shuffled,0,gender,0.51201,0.49596,,,,True
Qwen/Qwen2.5-0.5B,mm,0,gender,0.59734,0.59709,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.01,0,gender,0.58254,0.54143,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.1,0,gender,0.5723,0.52469,,,,False
Qwen/Qwen2.5-0.5B,ridge_1.0,0,gender,0.53165,0.4508,,,,False
Qwen/Qwen2.5-0.5B,ridge_10.0,0,gender,0.5005,0.33564,,,,False
Qwen/Qwen2.5-0.5B,ridge_100.0,0,gender,0.5,0.33382,,,,False
Qwen/Qwen2.5-0.5B,ema_lr1e-3,0,star_sign,0.09108,0.08832,,0.08531,0.09691,True
Qwen/Qwen2.5-0.5B,ema_lr5e-3,0,star_sign,0.08251,0.08103,,0.07688,0.08815,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2,0,star_sign,0.07945,0.07667,,0.07438,0.0846,True
Qwen/Qwen2.5-0.5B,ema_lr5e-2,0,star_sign,0.07236,0.04822,,0.06752,0.07689,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2_wd1e-3,0,star_sign,0.08583,0.08273,,0.07993,0.09142,True
Qwen/Qwen2.5-0.5B,ema_d0.99,0,star_sign,0.08822,0.0822,,0.08269,0.09391,True
Qwen/Qwen2.5-0.5B,ema_d0.9999,0,star_sign,0.07536,0.073,,0.07041,0.08102,True
Qwen/Qwen2.5-0.5B,mlp_h16,0,star_sign,0.08301,0.01612,,,,True
Qwen/Qwen2.5-0.5B,mlp_h32,0,star_sign,0.0831,0.0166,,,,True
Qwen/Qwen2.5-0.5B,mlp_h64,0,star_sign,0.08366,0.01701,,,,True
Qwen/Qwen2.5-0.5B,mlp_h128,0,star_sign,0.0834,0.01619,,,,True
Qwen/Qwen2.5-0.5B,attention,0,star_sign,0.08336,0.01264,,,,True
Qwen/Qwen2.5-0.5B,shuffled,0,star_sign,0.07935,0.07687,,,,True
Qwen/Qwen2.5-0.5B,mm,0,star_sign,0.07376,0.05588,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.01,0,star_sign,0.0852,0.02412,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.1,0,star_sign,0.08386,0.0209,,,,False
Qwen/Qwen2.5-0.5B,ridge_1.0,0,star_sign,0.08337,0.0166,,,,False
Qwen/Qwen2.5-0.5B,ridge_10.0,0,star_sign,0.08333,0.01604,,,,False
Qwen/Qwen2.5-0.5B,ridge_100.0,0,star_sign,0.08333,0.01604,,,,False
Qwen/Qwen2.5-0.5B,ema_lr1e-3,4,age_bin,0.41428,0.4096,,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-3,4,age_bin,0.52255,0.52634,,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2,4,age_bin,0.49967,0.5008,,,,True
Qwen/Qwen2.5-0.5B,ema_lr5e-2,4,age_bin,0.51407,0.52071,,,,True
Qwen/Qwen2.5-0.5B,ema_lr1e-2_wd1e-3,4,age_bin,0.5209,0.52607,,,,True
Qwen/Qwen2.5-0.5B,ema_d0.99,4,age_bin,0.5075,0.51138,,,,True
Qwen/Qwen2.5-0.5B,ema_d0.9999,4,age_bin,0.51932,0.52307,,,,True
Qwen/Qwen2.5-0.5B,mlp_h16,4,age_bin,0.53037,0.53885,,,,True
Qwen/Qwen2.5-0.5B,mlp_h32,4,age_bin,0.53773,0.54707,,,,True
Qwen/Qwen2.5-0.5B,mlp_h64,4,age_bin,0.53864,0.54843,,,,True
Qwen/Qwen2.5-0.5B,mlp_h128,4,age_bin,0.53522,0.54482,,,,True
Qwen/Qwen2.5-0.5B,attention,4,age_bin,0.53966,0.55146,,,,True
Qwen/Qwen2.5-0.5B,shuffled,4,age_bin,0.32935,0.28622,,,,True
Qwen/Qwen2.5-0.5B,mm,4,age_bin,0.35928,0.24937,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.01,4,age_bin,0.51959,0.5237,,,,True
Qwen/Qwen2.5-0.5B,ridge_0.1,4,age_bin,0.5139,0.51541,,,,False
Qwen/Qwen2.5-0.5B,ridge_1.0,4,age_bin,0.46686,0.44571,,,,False
Qwen/Qwen2.5-0.5B,ridge_10.0,4,age_bin,0.38379,0.29581,,,,False
Qwen/Qwen2.5-0.5B,ridge_100.0,4,age_bin,0.33333,0.17952,,,,False
