batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.62283,0.3305,77016
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.61881,0.34232,77016
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.57573,0.33715,77016
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.56202,0.33084,77016
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.68118,0.3396,77016
0,0,age_bin,ema_d0.99,0.01,0.0001,1.59837,0.3342,77016
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.61686,0.33306,77016
0,0,age_bin,mlp_h16,0.001,0.0,1.08467,0.36804,77016
0,0,age_bin,mlp_h32,0.001,0.0,1.08578,0.39274,77016
0,0,age_bin,mlp_h64,0.001,0.0,1.12083,0.31045,77016
0,0,age_bin,mlp_h128,0.001,0.0,1.13376,0.3036,77016
0,0,age_bin,attention,0.0001,1e-05,1.09851,0.41016,77016
0,0,age_bin,shuffled,0.01,0.0001,1.56065,0.33019,77016
0,0,gender,ema_lr1e-3,0.001,0.0001,1.073,0.49847,77016
0,0,gender,ema_lr5e-3,0.005,0.0001,1.04493,0.49404,77016
0,0,gender,ema_lr1e-2,0.01,0.0001,1.10332,0.49795,77016
0,0,gender,ema_lr5e-2,0.05,0.0001,1.00876,0.5077,77016
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,0.99809,0.50718,77016
0,0,gender,ema_d0.99,0.01,0.0001,1.06005,0.50116,77016
0,0,gender,ema_d0.9999,0.01,0.0001,1.09858,0.49886,77016
0,0,gender,mlp_h16,0.001,0.0,0.71441,0.48424,77016
0,0,gender,mlp_h32,0.001,0.0,0.70146,0.50283,77016
0,0,gender,mlp_h64,0.001,0.0,0.7128,0.46973,77016
0,0,gender,mlp_h128,0.001,0.0,0.68747,0.56475,77016
0,0,gender,attention,0.0001,1e-05,0.69317,0.49219,77016
0,0,gender,shuffled,0.01,0.0001,1.13868,0.50252,77016
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.31957,0.08587,77016
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.29068,0.08127,77016
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.27996,0.08544,77016
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.26147,0.08314,77016
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.26102,0.07881,77016
0,0,star_sign,ema_d0.99,0.01,0.0001,3.39221,0.08635,77016
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.32729,0.0837,77016
0,0,star_sign,mlp_h16,0.001,0.0,2.55358,0.06365,77016
0,0,star_sign,mlp_h32,0.001,0.0,2.52333,0.07909,77016
0,0,star_sign,mlp_h64,0.001,0.0,2.51654,0.07566,77016
0,0,star_sign,mlp_h128,0.001,0.0,2.50121,0.08662,77016
0,0,star_sign,attention,0.0001,1e-05,2.485,0.06641,77016
0,0,star_sign,shuffled,0.01,0.0001,3.28624,0.07802,77016
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.57093,0.33377,77016
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.58092,0.34167,77016
