batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.65788,0.33555,80635
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.56082,0.35096,80635
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.57923,0.32779,80635
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.63,0.34372,80635
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.61934,0.32873,80635
0,0,age_bin,ema_d0.99,0.01,0.0001,1.59545,0.32268,80635
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.63844,0.31471,80635
0,0,age_bin,mlp_h16,0.001,0.0,1.18661,0.2108,80635
0,0,age_bin,mlp_h32,0.001,0.0,1.10816,0.36743,80635
0,0,age_bin,mlp_h64,0.001,0.0,1.11722,0.3664,80635
0,0,age_bin,mlp_h128,0.001,0.0,1.0954,0.36717,80635
0,0,age_bin,attention,0.0001,1e-05,1.09851,0.40625,80635
0,0,age_bin,shuffled,0.01,0.0001,1.64178,0.32722,80635
0,0,gender,ema_lr1e-3,0.001,0.0001,1.07276,0.49572,80635
0,0,gender,ema_lr5e-3,0.005,0.0001,1.01158,0.5039,80635
0,0,gender,ema_lr1e-2,0.01,0.0001,1.02374,0.51186,80635
0,0,gender,ema_lr5e-2,0.05,0.0001,1.02287,0.49849,80635
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.03677,0.50081,80635
0,0,gender,ema_d0.99,0.01,0.0001,1.0183,0.50035,80635
0,0,gender,ema_d0.9999,0.01,0.0001,1.08372,0.49211,80635
0,0,gender,mlp_h16,0.001,0.0,0.70878,0.50025,80635
0,0,gender,mlp_h32,0.001,0.0,0.70885,0.49369,80635
0,0,gender,mlp_h64,0.001,0.0,0.70828,0.51077,80635
0,0,gender,mlp_h128,0.001,0.0,0.71469,0.48818,80635
0,0,gender,attention,0.0001,1e-05,0.69327,0.50391,80635
0,0,gender,shuffled,0.01,0.0001,1.06485,0.5009,80635
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.295,0.08628,80635
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.28037,0.08122,80635
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.30306,0.08137,80635
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.28471,0.09006,80635
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.30688,0.08753,80635
0,0,star_sign,ema_d0.99,0.01,0.0001,3.30961,0.08345,80635
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.25163,0.08009,80635
0,0,star_sign,mlp_h16,0.001,0.0,2.5045,0.07995,80635
0,0,star_sign,mlp_h32,0.001,0.0,2.52569,0.07522,80635
0,0,star_sign,mlp_h64,0.001,0.0,2.51634,0.08184,80635
0,0,star_sign,mlp_h128,0.001,0.0,2.54572,0.06363,80635
0,0,star_sign,attention,0.0001,1e-05,2.48441,0.08203,80635
0,0,star_sign,shuffled,0.01,0.0001,3.29177,0.082,80635
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.57911,0.34259,80635
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.62064,0.32846,80635
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.60855,0.33437,80635
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.65515,0.31068,80635
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.65298,0.32976,80635
