batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.61073,0.33145,43970
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.6071,0.35008,43970
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.5831,0.31517,43970
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.63259,0.35185,43970
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.65239,0.33557,43970
0,0,age_bin,ema_d0.99,0.01,0.0001,1.61646,0.3378,43970
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.66015,0.32806,43970
0,0,age_bin,mlp_h16,0.001,0.0,1.11107,0.33873,43970
0,0,age_bin,mlp_h32,0.001,0.0,1.10121,0.37667,43970
0,0,age_bin,mlp_h64,0.001,0.0,1.14039,0.29645,43970
0,0,age_bin,mlp_h128,0.001,0.0,1.11316,0.37412,43970
0,0,age_bin,attention,0.0001,1e-05,1.14449,0.26562,43970
0,0,age_bin,shuffled,0.01,0.0001,1.6173,0.33839,43970
0,0,gender,ema_lr1e-3,0.001,0.0001,1.06653,0.50098,43970
0,0,gender,ema_lr5e-3,0.005,0.0001,1.01381,0.50503,43970
0,0,gender,ema_lr1e-2,0.01,0.0001,1.02282,0.48877,43970
0,0,gender,ema_lr5e-2,0.05,0.0001,1.06128,0.49429,43970
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.01596,0.51219,43970
0,0,gender,ema_d0.99,0.01,0.0001,1.01177,0.50739,43970
0,0,gender,ema_d0.9999,0.01,0.0001,1.019,0.51694,43970
0,0,gender,mlp_h16,0.001,0.0,0.70423,0.48344,43970
0,0,gender,mlp_h32,0.001,0.0,0.70267,0.50225,43970
0,0,gender,mlp_h64,0.001,0.0,0.69973,0.52076,43970
0,0,gender,mlp_h128,0.001,0.0,0.69703,0.52074,43970
0,0,gender,attention,0.0001,1e-05,0.67609,0.57031,43970
0,0,gender,shuffled,0.01,0.0001,1.02589,0.49955,43970
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.30571,0.08219,43970
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.25832,0.08176,43970
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.2896,0.08069,43970
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.3267,0.08622,43970
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.29477,0.09106,43970
0,0,star_sign,ema_d0.99,0.01,0.0001,3.30095,0.08774,43970
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.28997,0.07889,43970
0,0,star_sign,mlp_h16,0.001,0.0,2.5123,0.08133,43970
0,0,star_sign,mlp_h32,0.001,0.0,2.50393,0.08856,43970
0,0,star_sign,mlp_h64,0.001,0.0,2.49613,0.09049,43970
0,0,star_sign,mlp_h128,0.001,0.0,2.54328,0.06991,43970
0,0,star_sign,attention,0.0001,1e-05,2.57349,0.09375,43970
