batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
374,1.14736,0.36127,0.74171,0.51423,2.75868,0.08623,1.10519,0.37873,0.73249,0.5284,2.79985,0.08379,1.06174,0.40809,0.73267,0.55091,2.81173,0.08424,1.06948,0.4037,0.73324,0.55274,2.80057,0.08446,1.00637,0.43848,0.73169,0.5672,2.80661,0.08572,0.9913,0.46063,0.71003,0.57413,2.83072,0.08684,0.9734,0.47418,0.7184,0.59601,2.76354,0.09029
375,1.17212,0.36121,0.73521,0.51423,2.76555,0.08623,1.15085,0.37877,0.72377,0.52842,2.8418,0.08378,1.10669,0.40815,0.68872,0.551,2.82605,0.08422,1.14,0.40371,0.69259,0.5528,2.8152,0.08446,1.09039,0.43853,0.65951,0.56734,2.87032,0.08569,1.08366,0.46064,0.64975,0.57428,2.82418,0.08684,1.08343,0.47422,0.65027,0.5961,2.87202,0.09026
376,1.14737,0.36128,0.72903,0.51427,2.76672,0.08624,1.10694,0.37884,0.69478,0.52854,2.81493,0.08378,1.03894,0.40827,0.65633,0.55121,2.80954,0.08421,1.05554,0.40381,0.65888,0.55298,2.80963,0.08446,0.99811,0.43865,0.64702,0.56752,2.79295,0.08571,0.96559,0.46076,0.61108,0.57455,2.809,0.08685,0.9534,0.47436,0.60517,0.59632,2.78628,0.09027
377,1.13599,0.36136,0.73103,0.5143,2.76192,0.08626,1.10317,0.37892,0.69946,0.52865,2.81146,0.08379,1.05245,0.40837,0.66964,0.55136,2.77748,0.08423,1.05323,0.40393,0.66158,0.55315,2.81078,0.08447,1.01096,0.43878,0.65528,0.56767,2.78116,0.08574,1.01503,0.46081,0.63921,0.57474,2.79539,0.08687,0.98596,0.47444,0.63394,0.59649,2.74597,0.09031
378,1.14367,0.36142,0.73302,0.5143,2.766,0.08629,1.08945,0.37901,0.7161,0.52869,2.82932,0.08378,1.03813,0.40849,0.69478,0.55143,2.78098,0.08424,1.03737,0.40407,0.70345,0.55318,2.80247,0.08447,0.98402,0.43894,0.6961,0.5677,2.82195,0.08574,0.96463,0.46095,0.69194,0.57477,2.79676,0.08689,0.9741,0.47457,0.7047,0.59646,2.73667,0.09035
379,1.15053,0.36146,0.73044,0.51434,2.76015,0.0863,1.09418,0.37912,0.70693,0.52877,2.83004,0.08377,1.04641,0.40863,0.67591,0.55157,2.79454,0.08424,1.04836,0.4042,0.66839,0.55334,2.80451,0.08448,0.99066,0.43909,0.67117,0.56783,2.82888,0.08574,0.94898,0.46111,0.6538,0.57492,2.82116,0.0869,0.94413,0.47474,0.65276,0.5966,2.84589,0.09034
380,1.1515,0.36149,0.72664,0.51437,2.75456,0.08633,1.12363,0.37916,0.70609,0.52883,2.8153,0.08377,1.06822,0.4087,0.66159,0.55172,2.77517,0.08426,1.06977,0.40426,0.66798,0.55346,2.79929,0.08449,0.9905,0.4392,0.63854,0.56801,2.79988,0.08575,0.97559,0.46122,0.63175,0.5751,2.75503,0.08692,0.95113,0.47486,0.61216,0.59679,2.80081,0.09036
381,1.16531,0.36149,0.73202,0.51436,2.77092,0.08632,1.11196,0.37922,0.72263,0.52885,2.82056,0.08377,1.06401,0.40881,0.71662,0.55173,2.80691,0.08426,1.05416,0.40438,0.70532,0.55348,2.82092,0.08449,1.00184,0.43936,0.70155,0.56801,2.80687,0.08576,0.97267,0.46137,0.68867,0.57512,2.79427,0.08693,0.9936,0.47498,0.67667,0.59681,2.76936,0.09036
382,1.16835,0.36148,0.72964,0.51437,2.75907,0.08633,1.10632,0.37932,0.71621,0.52889,2.81312,0.08377,1.04794,0.40894,0.69331,0.55182,2.79718,0.08426,1.04961,0.40451,0.68542,0.55357,2.82806,0.08449,0.97898,0.43951,0.67649,0.5681,2.79891,0.08577,0.97092,0.46149,0.65642,0.57527,2.81686,0.08694,0.95878,0.47509,0.67328,0.59687,2.78384,0.09038
383,1.16378,0.36148,0.73165,0.5144,2.7691,0.08631,1.10213,0.37942,0.70163,0.52899,2.80916,0.08378,1.03235,0.40911,0.67479,0.55196,2.77696,0.08428,1.02847,0.40467,0.6752,0.55369,2.80475,0.08449,0.97805,0.4397,0.67018,0.56823,2.79701,0.08578,0.95562,0.46166,0.67313,0.57538,2.7973,0.08694,0.94274,0.47525,0.6757,0.59694,2.8301,0.09039
384,1.13205,0.36156,0.73444,0.5144,2.76498,0.08633,1.09821,0.37949,0.72772,0.52899,2.80062,0.0838,1.07965,0.40916,0.69148,0.55203,2.79976,0.08427,1.06077,0.40475,0.69903,0.55373,2.80511,0.0845,1.01153,0.4398,0.68223,0.56828,2.81066,0.08579,0.99823,0.46171,0.67106,0.57545,2.80003,0.08694,0.9778,0.47535,0.66136,0.59701,2.76204,0.0904
385,1.16185,0.36156,0.73334,0.5144,2.76213,0.08634,1.12974,0.37954,0.72305,0.52901,2.80328,0.0838,1.07161,0.40923,0.71656,0.55202,2.77561,0.08429,1.0742,0.40483,0.70691,0.55374,2.81051,0.0845,1.02501,0.43988,0.71663,0.56825,2.82231,0.08579,1.00499,0.46179,0.71034,0.57543,2.8107,0.08695,1.00237,0.47544,0.6955,0.597,2.83102,0.09037
386,1.16577,0.36155,0.72406,0.51446,2.76787,0.08633,1.12155,0.37961,0.68793,0.52916,2.84303,0.08379,1.05228,0.40936,0.6502,0.55224,2.78248,0.08429,1.05405,0.40498,0.64349,0.55396,2.8,0.08451,1.00347,0.44002,0.62519,0.5685,2.77665,0.08581,0.97902,0.46192,0.61684,0.57567,2.82485,0.08695,0.98831,0.47555,0.61496,0.59721,2.75395,0.09039
387,1.15421,0.36157,0.72948,0.51445,2.77821,0.08633,1.0832,0.37974,0.70843,0.52921,2.84157,0.08378,1.03368,0.40952,0.66082,0.55238,2.80919,0.08429,1.04305,0.40513,0.68285,0.55405,2.80909,0.08451,0.96167,0.44023,0.64583,0.56867,2.8285,0.08581,0.94298,0.46213,0.62505,0.57588,2.80359,0.08695,0.93679,0.47573,0.60213,0.59743,2.75027,0.09041
388,1.15645,0.36159,0.72024,0.51449,2.76447,0.08635,1.11725,0.37978,0.70084,0.52931,2.7977,0.0838,1.10034,0.40954,0.64094,0.55256,2.77483,0.0843,1.10033,0.40514,0.64018,0.55424,2.8152,0.08451,1.02911,0.4403,0.63483,0.56883,2.76751,0.08583,1.01217,0.46218,0.61386,0.57609,2.75192,0.087,1.01634,0.47575,0.6234,0.59759,2.73749,0.09044
389,1.16097,0.36159,0.73303,0.5145,2.77064,0.08634,1.10095,0.37988,0.71894,0.52935,2.80227,0.0838,1.05844,0.40967,0.71113,0.55258,2.80035,0.0843,1.07324,0.40526,0.71008,0.55424,2.79501,0.08452,0.98656,0.44051,0.70868,0.56882,2.81992,0.08583,0.94378,0.46243,0.71136,0.57607,2.8167,0.087,0.90735,0.47601,0.71343,0.59755,2.81047,0.09043
390,1.12376,0.36167,0.72302,0.51454,2.75935,0.08635,1.08265,0.37996,0.6891,0.52948,2.81853,0.0838,1.04917,0.40972,0.65172,0.55277,2.81271,0.0843,1.05266,0.40531,0.65431,0.5544,2.79697,0.08453,0.98952,0.4406,0.62384,0.56903,2.81982,0.08583,0.99077,0.46247,0.61747,0.57628,2.80675,0.08701,0.99789,0.47603,0.61109,0.5977,2.83781,0.09043
391,1.15381,0.36171,0.72871,0.51456,2.76245,0.08635,1.09148,0.38007,0.71044,0.52953,2.80379,0.08382,1.06313,0.4098,0.69053,0.55284,2.80987,0.08429,1.05897,0.40541,0.6941,0.55445,2.81499,0.08453,1.0069,0.44073,0.67533,0.56911,2.76058,0.08586,0.96156,0.46264,0.68416,0.57634,2.78635,0.08702,0.9782,0.47613,0.70183,0.5977,2.82,0.09041
392,1.15251,0.36175,0.73795,0.51454,2.76578,0.08634,1.15008,0.38008,0.73216,0.52952,2.8311,0.08381,1.12314,0.40981,0.70968,0.55286,2.80394,0.08429,1.12963,0.40541,0.70932,0.55445,2.81032,0.08454,1.11096,0.44073,0.70449,0.56913,2.81064,0.08586,1.10307,0.46267,0.70736,0.57633,2.83084,0.08702,1.08201,0.47616,0.67845,0.59773,2.87851,0.09039
393,1.14033,0.3618,0.7219,0.51458,2.766,0.08634,1.09326,0.38015,0.69108,0.52961,2.80762,0.08382,1.04278,0.40991,0.67562,0.55295,2.77829,0.0843,1.06655,0.40548,0.6723,0.55455,2.81144,0.08454,1.01423,0.44082,0.66995,0.56921,2.8355,0.08585,0.99444,0.46274,0.6598,0.57643,2.81674,0.08702,1.00075,0.47621,0.62288,0.59786,2.80234,0.09038
394,1.13976,0.36188,0.72184,0.51462,2.75758,0.08634,1.08291,0.38026,0.69724,0.52971,2.80872,0.08382,1.01458,0.41007,0.67259,0.55307,2.822,0.08429,1.02466,0.40564,0.68423,0.55463,2.80172,0.08454,0.94626,0.44103,0.66989,0.56932,2.77955,0.08587,0.9239,0.46293,0.6629,0.57653,2.85351,0.08699,0.89917,0.4764,0.68026,0.59789,2.7942,0.09038
395,1.16314,0.36189,0.72943,0.51463,2.7515,0.08636,1.11601,0.38033,0.71864,0.52974,2.80154,0.08383,1.04271,0.4102,0.69497,0.55313,2.80157,0.08428,1.05556,0.40575,0.71106,0.55464,2.80041,0.08454,0.95009,0.44126,0.6941,0.56935,2.78695,0.08589,0.95881,0.46308,0.68185,0.57658,2.84474,0.08696,0.94737,0.47656,0.68604,0.59791,2.82891,0.09037
396,1.13336,0.36193,0.72522,0.51465,2.74795,0.08638,1.11004,0.3804,0.71777,0.52976,2.80899,0.08383,1.05003,0.4103,0.68558,0.5532,2.78791,0.08428,1.06117,0.40586,0.68683,0.5547,2.79025,0.08455,1.01796,0.44136,0.67386,0.56943,2.8452,0.08588,0.98122,0.46321,0.65373,0.57671,2.78584,0.08698,0.97751,0.47669,0.65148,0.59799,2.76789,0.09039
397,1.14297,0.36196,0.7299,0.51466,2.76537,0.08637,1.07918,0.38053,0.71231,0.52981,2.79945,0.08383,1.03485,0.41047,0.67923,0.55331,2.79597,0.08428,1.0182,0.40604,0.68718,0.55478,2.81381,0.08455,0.94477,0.44162,0.67397,0.56953,2.79274,0.08588,0.92592,0.46342,0.67255,0.57682,2.77402,0.08699,0.91196,0.47689,0.66474,0.59807,2.75839,0.09041
398,1.11687,0.36201,0.72408,0.51466,2.76973,0.08638,1.04844,0.38068,0.70993,0.52987,2.81396,0.08384,0.99004,0.41065,0.68223,0.5534,2.78013,0.08429,1.00584,0.40619,0.69395,0.55481,2.7947,0.08456,0.93241,0.44182,0.66391,0.56963,2.78745,0.0859,0.93211,0.46355,0.65634,0.57695,2.80832,0.087,0.89923,0.47707,0.63366,0.59818,2.78555,0.09042
399,1.16064,0.36203,0.72502,0.51469,2.77719,0.08636,1.10642,0.38076,0.71461,0.52991,2.81351,0.08384,1.03233,0.4108,0.68786,0.55349,2.80185,0.08428,1.04408,0.40633,0.68309,0.55489,2.81263,0.08456,0.94163,0.44204,0.67524,0.56972,2.79696,0.08591,0.91895,0.46377,0.66608,0.57704,2.77892,0.08701,0.88123,0.47733,0.65807,0.59826,2.79339,0.09042
400,1.14583,0.36207,0.73097,0.51471,2.77187,0.08637,1.06874,0.3809,0.7008,0.52999,2.81398,0.08385,1.0151,0.41098,0.66893,0.55362,2.81479,0.08428,1.0066,0.40655,0.66495,0.55502,2.79559,0.08456,0.95056,0.44227,0.65119,0.56987,2.77894,0.08593,0.91646,0.464,0.65003,0.57717,2.89946,0.08699,0.90216,0.47756,0.65623,0.59836,2.79413,0.09041
401,1.14073,0.36213,0.72566,0.51469,2.77492,0.08637,1.07602,0.38101,0.70087,0.53007,2.81228,0.08385,0.99624,0.41117,0.67541,0.55374,2.81228,0.08426,1.0083,0.40672,0.67808,0.55512,2.79657,0.08457,0.97282,0.44241,0.65559,0.57002,2.80851,0.08594,0.92643,0.46417,0.63864,0.57733,2.79741,0.08699,0.94185,0.47768,0.61657,0.59853,2.78589,0.09041
402,1.13586,0.36217,0.72772,0.51473,2.75229,0.08638,1.10399,0.38109,0.7015,0.53016,2.80893,0.08386,1.03788,0.41128,0.66502,0.5539,2.79742,0.08426,1.04785,0.40682,0.66991,0.55525,2.81731,0.08456,0.98243,0.44255,0.63427,0.57022,2.83873,0.08591,0.97906,0.46429,0.64522,0.5775,2.80981,0.08699,0.98821,0.47774,0.64688,0.59864,2.84115,0.09041
403,1.15454,0.36218,0.73516,0.51472,2.75415,0.08638,1.12761,0.38112,0.72314,0.53016,2.7987,0.08386,1.07605,0.41132,0.7003,0.55392,2.78219,0.08427,1.10792,0.40684,0.70145,0.55527,2.80477,0.08457,1.04763,0.44259,0.70586,0.57021,2.80717,0.08591,1.01325,0.46434,0.70493,0.57749,2.79057,0.08701,1.02301,0.47782,0.66399,0.59869,2.76969,0.09043
404,1.1466,0.36225,0.72601,0.51472,2.75831,0.08637,1.07252,0.38127,0.71807,0.53017,2.793,0.08388,1.02713,0.41149,0.72599,0.55387,2.78307,0.08427,1.01254,0.40705,0.70618,0.55527,2.78934,0.08458,0.96892,0.44279,0.71677,0.57018,2.78886,0.08592,0.90595,0.46461,0.70071,0.57747,2.79081,0.08701,0.90025,0.47808,0.71694,0.59861,2.78793,0.09042
405,1.13778,0.36231,0.73013,0.5147,2.75471,0.08638,1.07292,0.3814,0.73543,0.53013,2.81106,0.08387,1.02901,0.41163,0.72013,0.55383,2.77258,0.08428,1.02949,0.40718,0.7332,0.5552,2.79087,0.08458,0.98357,0.44294,0.71419,0.57013,2.77875,0.08593,0.96716,0.46473,0.72705,0.57739,2.77332,0.08702,0.96878,0.47824,0.7178,0.59857,2.80747,0.09042
406,1.13358,0.36239,0.73418,0.5147,2.74472,0.08637,1.09997,0.38146,0.71877,0.53014,2.81567,0.08387,1.04105,0.41173,0.69918,0.55388,2.7826,0.08429,1.0386,0.4073,0.69393,0.55525,2.79803,0.08457,0.97359,0.44308,0.68419,0.57017,2.78912,0.08595,0.97794,0.46483,0.67915,0.57743,2.81257,0.08702,0.94498,0.47837,0.66243,0.5986,2.82962,0.09041
407,1.15784,0.36239,0.72491,0.51472,2.75046,0.08639,1.10639,0.38154,0.71203,0.53017,2.79997,0.08389,1.04605,0.41184,0.69442,0.55392,2.79165,0.08429,1.05613,0.40741,0.69063,0.55528,2.81519,0.08457,0.97827,0.44324,0.67747,0.57022,2.8011,0.08596,0.9662,0.46497,0.6557,0.57753,2.78859,0.08703,0.97025,0.47848,0.65608,0.59867,2.7503,0.09044
408,1.16293,0.36238,0.72731,0.51475,2.76199,0.08641,1.12264,0.38158,0.69395,0.53027,2.80186,0.08389,1.07446,0.41189,0.66273,0.55405,2.76618,0.08431,1.09884,0.40745,0.65428,0.55544,2.7783,0.08459,1.05502,0.44329,0.64674,0.57036,2.78891,0.08597,1.02447,0.46504,0.64606,0.57766,2.78797,0.08704,1.01426,0.47854,0.64521,0.59876,2.77983,0.09047
409,1.16307,0.36239,0.72212,0.51477,2.74811,0.08641,1.12754,0.3816,0.70153,0.53033,2.81198,0.0839,1.05843,0.41197,0.66258,0.55418,2.78187,0.08431,1.06107,0.40754,0.6646,0.55554,2.83076,0.08458,1.01678,0.44337,0.6477,0.57047,2.79723,0.08597,0.9932,0.46512,0.61882,0.57783,2.81976,0.08703,0.98016,0.47863,0.61268,0.5989,2.83773,0.09045
410,1.13327,0.36243,0.73074,0.51476,2.76044,0.0864,1.07495,0.38172,0.72887,0.53031,2.82112,0.08389,1.00626,0.41213,0.703,0.55419,2.77046,0.08432,1.0213,0.40767,0.72192,0.55549,2.79982,0.08458,0.94881,0.44353,0.71002,0.57045,2.79579,0.08597,0.91984,0.4653,0.69076,0.57783,2.7645,0.08704,0.92441,0.47879,0.68204,0.59889,2.77157,0.09047
411,1.15704,0.36245,0.72292,0.5148,2.75484,0.08639,1.11288,0.38179,0.69286,0.53042,2.8202,0.08387,1.05792,0.41223,0.64465,0.5544,2.78178,0.08432,1.0574,0.40779,0.65965,0.55564,2.81967,0.08456,0.99183,0.44371,0.62919,0.57064,2.78738,0.08598,0.98466,0.46541,0.61851,0.57805,2.79244,0.08705,1.00238,0.47889,0.63143,0.59903,2.84714,0.09046
412,1.14441,0.36244,0.73353,0.5148,2.73236,0.0864,1.12018,0.38182,0.71271,0.53044,2.79394,0.08388,1.06213,0.41231,0.70154,0.55443,2.78793,0.08432,1.08744,0.40783,0.69717,0.55567,2.79672,0.08456,1.06368,0.44372,0.68899,0.57068,2.75754,0.08599,1.02552,0.46546,0.68797,0.57808,2.7654,0.08706,0.98339,0.47899,0.66394,0.59905,2.74471,0.09047
413,1.13586,0.36248,0.72096,0.51487,2.74647,0.08642,1.07422,0.38194,0.69316,0.53055,2.8001,0.08389,1.03737,0.41242,0.65946,0.55458,2.78558,0.08433,1.03996,0.40795,0.65891,0.55581,2.76825,0.08458,0.97327,0.44386,0.64542,0.57083,2.78116,0.086,0.96774,0.46556,0.64295,0.57823,2.78728,0.08707,0.95543,0.47908,0.63716,0.59918,2.82811,0.09046
414,1.13291,0.36256,0.72602,0.5149,2.7439,0.08642,1.09181,0.38204,0.70967,0.53058,2.79592,0.08389,1.05534,0.41252,0.69955,0.55462,2.76095,0.08434,1.0575,0.40805,0.68711,0.55588,2.79781,0.08458,1.00268,0.44395,0.66524,0.57093,2.79856,0.08601,0.99877,0.46566,0.66746,0.57833,2.79923,0.08708,1.001,0.47915,0.67642,0.59922,2.81683,0.09047
415,1.16045,0.36256,0.72756,0.51489,2.75687,0.08644,1.14372,0.38203,0.71258,0.53061,2.8159,0.08389,1.07602,0.41256,0.68565,0.55469,2.77652,0.08435,1.07957,0.40809,0.67442,0.55596,2.82603,0.08457,1.05069,0.44397,0.64713,0.57104,2.77983,0.08602,1.0463,0.46565,0.67008,0.5784,2.81291,0.08708,0.97891,0.47921,0.66442,0.59925,2.82328,0.09046
416,1.14912,0.3626,0.72277,0.51491,2.75235,0.08645,1.1015,0.38213,0.69967,0.5307,2.81109,0.08389,1.03351,0.4127,0.67109,0.5548,2.76042,0.08437,1.04933,0.40822,0.66445,0.55609,2.81231,0.08456,0.99575,0.44412,0.64676,0.57118,2.78844,0.08604,0.95711,0.46581,0.64371,0.57853,2.76514,0.0871,0.94581,0.47935,0.64891,0.59935,2.78116,0.09049
417,1.14345,0.36264,0.73076,0.51492,2.76608,0.08644,1.11526,0.38218,0.70078,0.53076,2.79574,0.08389,1.06486,0.41278,0.67412,0.5549,2.79004,0.08436,1.08005,0.40828,0.67463,0.55618,2.783,0.08457,1.01959,0.44423,0.67215,0.57124,2.77289,0.08604,1.009,0.46588,0.63638,0.57868,2.81844,0.08708,0.95083,0.47951,0.62133,0.5995,2.76516,0.09049
418,1.13537,0.36269,0.73281,0.51489,2.75569,0.08642,1.0728,0.38229,0.73596,0.5307,2.83142,0.08388,0.99901,0.41297,0.71873,0.55486,2.79189,0.08436,1.01211,0.40844,0.71066,0.55617,2.81303,0.08456,0.95426,0.44439,0.69743,0.57125,2.78978,0.08604,0.93341,0.46603,0.69421,0.57867,2.79161,0.08709,0.93096,0.47965,0.6898,0.59948,2.72825,0.09052
419,1.15641,0.36272,0.72042,0.51493,2.75233,0.08642,1.1259,0.38234,0.69401,0.5308,2.79333,0.08389,1.12601,0.41303,0.66465,0.55499,2.76749,0.08437,1.11617,0.40848,0.66974,0.55627,2.79005,0.08457,1.09049,0.44443,0.65384,0.57138,2.78299,0.08605,1.09217,0.46606,0.64825,0.57878,2.80234,0.08709,1.10283,0.47963,0.65641,0.59955,2.80588,0.09052
420,1.15135,0.36272,0.72256,0.51494,2.74545,0.08643,1.09946,0.38241,0.7002,0.53086,2.82478,0.08389,1.04129,0.41315,0.68936,0.55504,2.77163,0.08437,1.04136,0.4086,0.69151,0.5563,2.80886,0.08456,0.99455,0.44454,0.66615,0.57146,2.79334,0.08604,0.96583,0.46617,0.65974,0.57885,2.79798,0.08711,0.94438,0.47977,0.65104,0.59965,2.81243,0.0905
421,1.16029,0.36277,0.73002,0.51496,2.74035,0.08644,1.08118,0.38252,0.70193,0.53092,2.78974,0.0839,0.98852,0.41336,0.66169,0.55517,2.75943,0.08438,0.99801,0.4088,0.66949,0.5564,2.81598,0.08456,0.90985,0.4448,0.65441,0.57157,2.75583,0.08606,0.92015,0.4664,0.64979,0.57895,2.79244,0.0871,0.91163,0.47999,0.62057,0.59979,2.74438,0.09053
422,1.15298,0.36279,0.71982,0.51502,2.74482,0.08644,1.08794,0.38263,0.67776,0.53109,2.78732,0.08391,1.02575,0.41352,0.65096,0.55536,2.77042,0.08438,1.03542,0.40895,0.65023,0.55658,2.79385,0.08456,0.95889,0.44501,0.63676,0.57176,2.76156,0.08608,0.92055,0.46664,0.62788,0.57913,2.79908,0.08711,0.91373,0.48023,0.6185,0.59996,2.78544,0.09054
423,1.14787,0.36281,0.72693,0.51501,2.74283,0.08645,1.09865,0.3827,0.71496,0.5311,2.80002,0.08391,1.04834,0.4136,0.68661,0.55541,2.77924,0.08438,1.03967,0.40907,0.68614,0.55662,2.78125,0.08457,0.98891,0.44513,0.7139,0.57174,2.73716,0.0861,0.9784,0.46675,0.70587,0.5791,2.7703,0.08713,0.97165,0.48033,0.71605,0.5999,2.69578,0.09058
424,1.14528,0.36288,0.73076,0.515,2.74089,0.08647,1.1076,0.38278,0.72264,0.53111,2.78845,0.08392,1.04121,0.41376,0.70414,0.55543,2.77342,0.08439,1.05385,0.4092,0.70074,0.55666,2.79141,0.08457,0.99899,0.44527,0.68793,0.57179,2.83081,0.08609,0.97456,0.46692,0.69706,0.57912,2.79529,0.08713,0.91475,0.48057,0.70161,0.59987,2.77368,0.09058
425,1.14981,0.36288,0.72242,0.51503,2.72644,0.0865,1.08746,0.38288,0.69072,0.53122,2.76612,0.08393,1.00953,0.41394,0.65672,0.5556,2.75802,0.0844,1.02523,0.40935,0.65288,0.55683,2.79152,0.08457,0.9388,0.44549,0.63944,0.57195,2.76775,0.0861,0.93723,0.46709,0.64063,0.57925,2.78175,0.08715,0.94619,0.48073,0.63259,0.59999,2.73943,0.0906
426,1.1495,0.3629,0.71845,0.51507,2.75837,0.08649,1.08891,0.38298,0.6938,0.53131,2.81152,0.08392,1.03213,0.41407,0.67646,0.55569,2.79244,0.08439,1.04623,0.40947,0.66697,0.55695,2.78873,0.08457,0.96724,0.44564,0.68173,0.572,2.79215,0.08611,0.93645,0.46724,0.69168,0.57926,2.81675,0.08715,0.92254,0.48089,0.69032,0.59998,2.82798,0.09059
427,1.13964,0.36297,0.72219,0.5151,2.73876,0.08651,1.06136,0.38314,0.69431,0.53138,2.7855,0.08392,0.9839,0.4143,0.64032,0.55588,2.77507,0.08439,0.99336,0.40969,0.64463,0.55711,2.72838,0.08461,0.94236,0.44585,0.60465,0.57225,2.78361,0.08613,0.91367,0.46746,0.59807,0.57951,2.76198,0.08717,0.89364,0.48111,0.58707,0.60022,2.71399,0.09063
428,1.14585,0.36299,0.72104,0.51514,2.74017,0.08651,1.08267,0.38324,0.6961,0.53147,2.7937,0.08393,1.02309,0.41445,0.66697,0.55599,2.7681,0.08439,1.03081,0.40981,0.65748,0.55726,2.7675,0.08462,0.96228,0.44601,0.64157,0.57241,2.77092,0.08613,0.92946,0.46762,0.63461,0.57966,2.79187,0.08715,0.91183,0.48128,0.62208,0.60037,2.7914,0.09064
429,1.10945,0.36303,0.72984,0.51514,2.74378,0.08652,1.06729,0.38332,0.70818,0.53151,2.80895,0.08393,1.03287,0.41451,0.67908,0.55608,2.76269,0.0844,1.04411,0.40986,0.67537,0.55734,2.77143,0.08463,1.01009,0.44604,0.67011,0.57249,2.77383,0.08614,0.98731,0.46761,0.66403,0.57974,2.77522,0.08716,0.98591,0.48129,0.67039,0.6004,2.75785,0.09065
430,1.12684,0.3631,0.72393,0.51514,2.74809,0.08651,1.06148,0.38344,0.70281,0.53155,2.79804,0.08394,0.9986,0.41467,0.68296,0.55615,2.76575,0.08441,1.02236,0.40999,0.67871,0.55741,2.80404,0.08462,0.94654,0.44619,0.66159,0.57259,2.79448,0.08615,0.90157,0.46781,0.66388,0.5798,2.80037,0.08717,0.90984,0.48143,0.66735,0.60043,2.76474,0.09067
431,1.12895,0.36317,0.72445,0.51514,2.73842,0.08653,1.06059,0.38357,0.71474,0.53156,2.80746,0.08394,1.0058,0.41482,0.6878,0.55617,2.75112,0.08443,1.01399,0.41016,0.67642,0.55748,2.7623,0.08463,0.95497,0.44637,0.68438,0.57257,2.80532,0.08614,0.94165,0.46796,0.6865,0.57979,2.77833,0.08719,0.93312,0.48158,0.69853,0.60038,2.80227,0.09066
432,1.10609,0.3633,0.71931,0.51517,2.73583,0.08655,1.07867,0.38365,0.69111,0.53165,2.76658,0.08395,1.03711,0.41492,0.645,0.55635,2.76518,0.08443,1.03447,0.41028,0.6477,0.55763,2.78479,0.08463,0.99479,0.44647,0.61266,0.57278,2.78796,0.08615,0.9776,0.46804,0.61616,0.57997,2.80218,0.0872,0.97872,0.48164,0.59171,0.60057,2.79967,0.09066
433,1.14197,0.36334,0.72969,0.51517,2.73677,0.08656,1.07451,0.38375,0.73836,0.5316,2.79347,0.08395,1.00812,0.41508,0.72293,0.55632,2.75684,0.08444,1.03445,0.41039,0.72113,0.55761,2.80602,0.08463,0.93846,0.44664,0.70287,0.57278,2.79855,0.08614,0.91191,0.46823,0.70702,0.57997,2.81334,0.08719,0.91359,0.4818,0.71097,0.60052,2.79047,0.09066
434,1.1414,0.36339,0.73033,0.51516,2.75988,0.08656,1.05823,0.38388,0.71024,0.53164,2.81223,0.08394,0.99207,0.41525,0.68791,0.55638,2.7637,0.08445,0.99519,0.41056,0.69967,0.55763,2.79705,0.08462,0.94109,0.4468,0.68524,0.57283,2.73029,0.08616,0.92465,0.4684,0.67148,0.58007,2.76376,0.08719,0.93047,0.48194,0.70192,0.60052,2.7314,0.09069
435,1.11276,0.36348,0.71803,0.51518,2.72747,0.0866,1.04618,0.38402,0.70072,0.53169,2.78017,0.08395,0.98434,0.41542,0.67156,0.55645,2.76246,0.08446,0.99365,0.41072,0.68613,0.55767,2.75474,0.08464,0.95684,0.44692,0.65754,0.57291,2.82107,0.08616,0.90814,0.46857,0.64692,0.58015,2.76171,0.08722,0.94459,0.48208,0.65424,0.60058,2.7565,0.0907
436,1.15842,0.36346,0.72037,0.51519,2.74819,0.08659,1.09274,0.38411,0.70044,0.53174,2.80233,0.08394,1.01132,0.41559,0.67529,0.55654,2.74476,0.08446,1.01737,0.41089,0.68262,0.55773,2.7965,0.08464,0.9432,0.44714,0.66687,0.573,2.78629,0.08616,0.91272,0.46878,0.63876,0.58028,2.79176,0.08722,0.91069,0.48225,0.63271,0.60069,2.7574,0.09072
437,1.1287,0.36351,0.72506,0.51522,2.74333,0.0866,1.10121,0.38417,0.70544,0.53178,2.78536,0.08395,1.05105,0.4157,0.67717,0.55661,2.76786,0.08447,1.05348,0.41098,0.67822,0.5578,2.78764,0.08463,1.00738,0.44724,0.67561,0.57305,2.74759,0.08617,0.97478,0.46893,0.6664,0.58035,2.78292,0.08723,0.97108,0.48235,0.65301,0.60074,2.77024,0.09073
