model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
EleutherAI/pythia-160m,ema_lr1e-3,0,age_bin,0.39691,0.39697,,,,True
EleutherAI/pythia-160m,ema_lr5e-3,0,age_bin,0.40002,0.38192,,,,True
EleutherAI/pythia-160m,ema_lr1e-2,0,age_bin,0.398,0.3763,,,,True
EleutherAI/pythia-160m,ema_lr5e-2,0,age_bin,0.41225,0.34286,,,,True
EleutherAI/pythia-160m,ema_lr1e-2_wd1e-3,0,age_bin,0.42418,0.39754,,,,True
EleutherAI/pythia-160m,ema_d0.99,0,age_bin,0.39691,0.34976,,,,True
EleutherAI/pythia-160m,ema_d0.9999,0,age_bin,0.40664,0.37927,,,,True
EleutherAI/pythia-160m,mlp_h16,0,age_bin,0.4167,0.35205,,,,True
EleutherAI/pythia-160m,mlp_h32,0,age_bin,0.41774,0.35177,,,,True
EleutherAI/pythia-160m,mlp_h64,0,age_bin,0.39539,0.3093,,,,True
EleutherAI/pythia-160m,mlp_h128,0,age_bin,0.39484,0.30839,,,,True
EleutherAI/pythia-160m,attention,0,age_bin,0.45473,0.40924,,,,True
EleutherAI/pythia-160m,shuffled,0,age_bin,0.3165,0.2712,,,,True
EleutherAI/pythia-160m,mm,0,age_bin,0.47627,0.46459,,,,True
EleutherAI/pythia-160m,ridge_0.01,0,age_bin,0.40644,0.32761,,,,True
EleutherAI/pythia-160m,ridge_0.1,0,age_bin,0.40438,0.32445,,,,False
EleutherAI/pythia-160m,ridge_1.0,0,age_bin,0.39279,0.30627,,,,False
EleutherAI/pythia-160m,ridge_10.0,0,age_bin,0.35391,0.23179,,,,False
EleutherAI/pythia-160m,ridge_100.0,0,age_bin,0.33333,0.17952,,,,False
EleutherAI/pythia-160m,ema_lr1e-3,0,gender,0.50712,0.50708,0.50141,,,True
EleutherAI/pythia-160m,ema_lr5e-3,0,gender,0.55785,0.55223,0.57363,,,True
EleutherAI/pythia-160m,ema_lr1e-2,0,gender,0.5793,0.57149,0.60766,,,True
EleutherAI/pythia-160m,ema_lr5e-2,0,gender,0.57666,0.53811,0.66086,,,True
EleutherAI/pythia-160m,ema_lr1e-2_wd1e-3,0,gender,0.58176,0.5718,0.6062,,,True
