batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.71459,0.33079,77050
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.58001,0.32619,77050
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.72509,0.33711,77050
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.62712,0.32992,77050
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.57136,0.34436,77050
0,0,age_bin,ema_d0.99,0.01,0.0001,1.60521,0.3262,77050
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.62573,0.34253,77050
0,0,age_bin,mlp_h16,0.001,0.0,1.08028,0.3977,77050
0,0,age_bin,mlp_h32,0.001,0.0,1.10893,0.35049,77050
0,0,age_bin,mlp_h64,0.001,0.0,1.08963,0.41208,77050
0,0,age_bin,mlp_h128,0.001,0.0,1.09852,0.36724,77050
0,0,age_bin,attention,0.0001,1e-05,1.09843,0.33594,77050
0,0,age_bin,shuffled,0.01,0.0001,1.52671,0.3362,77050
0,0,gender,ema_lr1e-3,0.001,0.0001,1.08375,0.4858,77050
0,0,gender,ema_lr5e-3,0.005,0.0001,1.11192,0.50256,77050
0,0,gender,ema_lr1e-2,0.01,0.0001,1.02713,0.51251,77050
0,0,gender,ema_lr5e-2,0.05,0.0001,1.02115,0.50478,77050
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.03128,0.49666,77050
0,0,gender,ema_d0.99,0.01,0.0001,1.09607,0.50262,77050
0,0,gender,ema_d0.9999,0.01,0.0001,0.97264,0.49515,77050
0,0,gender,mlp_h16,0.001,0.0,0.70936,0.48815,77050
0,0,gender,mlp_h32,0.001,0.0,0.70254,0.50148,77050
0,0,gender,mlp_h64,0.001,0.0,0.70976,0.50357,77050
0,0,gender,mlp_h128,0.001,0.0,0.71504,0.49746,77050
0,0,gender,attention,0.0001,1e-05,0.69324,0.49609,77050
0,0,gender,shuffled,0.01,0.0001,1.01983,0.49951,77050
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.32968,0.08193,77050
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.31795,0.08568,77050
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.29842,0.07857,77050
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.29342,0.08559,77050
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.27135,0.08912,77050
0,0,star_sign,ema_d0.99,0.01,0.0001,3.36835,0.08241,77050
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.28014,0.08546,77050
0,0,star_sign,mlp_h16,0.001,0.0,2.52128,0.07448,77050
0,0,star_sign,mlp_h32,0.001,0.0,2.53875,0.08306,77050
0,0,star_sign,mlp_h64,0.001,0.0,2.51699,0.08825,77050
0,0,star_sign,mlp_h128,0.001,0.0,2.49863,0.08269,77050
0,0,star_sign,attention,0.0001,1e-05,2.48455,0.10156,77050
0,0,star_sign,shuffled,0.01,0.0001,3.31751,0.08363,77050
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.5535,0.34476,77050
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.61352,0.33408,77050
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.60075,0.32114,77050
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.57959,0.33457,77050
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.59899,0.33438,77050
0,4,age_bin,ema_d0.99,0.01,0.0001,1.62147,0.31595,77050
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.65495,0.33447,77050
0,4,age_bin,mlp_h16,0.001,0.0,1.10508,0.38705,77050
0,4,age_bin,mlp_h32,0.001,0.0,1.11105,0.32754,77050
0,4,age_bin,mlp_h64,0.001,0.0,1.08929,0.39933,77050
0,4,age_bin,mlp_h128,0.001,0.0,1.09798,0.3792,77050
0,4,age_bin,attention,0.0001,1e-05,12.76607,0.23438,77050
0,4,age_bin,shuffled,0.01,0.0001,1.60222,0.33568,77050
0,4,gender,ema_lr1e-3,0.001,0.0001,1.02199,0.50431,77050
0,4,gender,ema_lr5e-3,0.005,0.0001,1.05008,0.50809,77050
0,4,gender,ema_lr1e-2,0.01,0.0001,1.03816,0.49508,77050
0,4,gender,ema_lr5e-2,0.05,0.0001,0.99369,0.51429,77050
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06929,0.50443,77050
0,4,gender,ema_d0.99,0.01,0.0001,1.04547,0.49873,77050
0,4,gender,ema_d0.9999,0.01,0.0001,1.06495,0.49721,77050
