batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
0,1.61341,0.33519,1.06394,0.50459,3.34156,0.07732,1.41142,0.329,0.89122,0.51471,3.01385,0.07887,1.59493,0.3162,1.13409,0.4601,3.14106,0.09456,1.56648,0.31217,1.07639,0.47672,3.22258,0.07897,1.46049,0.36441,1.01063,0.5047,3.20045,0.08506,1.62787,0.33323,0.99093,0.51161,3.25921,0.08506,1.52363,0.3674,1.12006,0.48033,3.43789,0.07278,1.54093,0.34634,1.01979,0.51636,3.4311,0.06658
1,1.5865,0.33215,1.01972,0.50243,3.27738,0.08154,1.42643,0.32587,0.90332,0.50684,2.99145,0.07921,1.50856,0.32607,1.03873,0.4807,3.14961,0.09142,1.45327,0.33094,0.97095,0.50046,3.07623,0.08884,1.47248,0.3633,1.02172,0.49752,3.24216,0.07769,1.70902,0.31047,1.04239,0.49858,3.23895,0.086,1.57359,0.35185,1.19491,0.46242,3.24282,0.07926,1.55165,0.3555,1.06476,0.50689,3.32693,0.07106
2,1.552,0.33057,0.98483,0.50389,3.24928,0.08117,1.42855,0.32557,0.90035,0.50456,2.98569,0.08223,1.48948,0.33174,0.99184,0.49327,3.10947,0.09088,1.55159,0.32319,1.0757,0.48903,3.26487,0.08257,1.55908,0.3499,0.93266,0.51097,3.12649,0.08267,1.56931,0.31956,1.03456,0.49878,3.15727,0.08848,1.51249,0.35792,1.03888,0.47678,3.48414,0.07325,1.5867,0.35024,0.97613,0.51287,3.33016,0.07452
3,1.53804,0.32947,0.97839,0.50547,3.22109,0.08233,1.40327,0.32589,0.88875,0.50457,2.96692,0.08271,1.478,0.33495,0.97551,0.49891,3.17388,0.08657,1.57449,0.32121,0.97656,0.49168,3.18021,0.08405,1.46081,0.35113,1.00045,0.50853,3.14133,0.08266,1.55818,0.32216,0.97909,0.50521,3.34527,0.08572,1.55013,0.35401,1.09355,0.47748,3.25121,0.07654,1.39079,0.35928,0.92367,0.51859,3.41847,0.07337
4,1.53793,0.32928,1.00855,0.50293,3.22156,0.08427,1.40091,0.32735,0.88625,0.50662,2.95675,0.08406,1.55518,0.33278,1.03487,0.49569,3.12284,0.08658,1.52388,0.3235,1.024,0.49077,3.08939,0.08559,1.48055,0.35172,1.04379,0.50247,3.25114,0.08023,1.55082,0.32509,0.96392,0.50992,3.18212,0.08515,1.56431,0.35112,0.99799,0.48465,3.21168,0.07891,1.4601,0.36175,1.007,0.51497,3.36618,0.0751
5,1.51117,0.32686,0.97498,0.50367,3.23389,0.08458,1.38445,0.32902,0.8618,0.50929,2.92049,0.08621,1.46687,0.33646,0.9701,0.49689,3.1546,0.08589,1.4939,0.32573,0.91176,0.49783,3.21268,0.08584,1.50071,0.34948,0.92031,0.50626,3.19395,0.08031,1.54388,0.32577,0.94412,0.51315,3.22924,0.0841,1.54281,0.35213,1.04239,0.48629,3.26993,0.07992,1.52346,0.36279,0.92139,0.51842,3.25963,0.07764
6,1.50314,0.32714,0.95535,0.50542,3.25489,0.08405,1.39776,0.32958,0.90837,0.50593,3.00031,0.08598,1.43464,0.34026,0.96947,0.49817,3.20252,0.08372,1.52994,0.32512,0.9504,0.5001,3.20819,0.08457,1.45812,0.3498,0.97671,0.50695,3.22278,0.07916,1.53496,0.32676,0.91221,0.51734,3.20347,0.08541,1.4131,0.35857,1.11384,0.48662,3.31649,0.07951,1.30316,0.37453,1.0141,0.51801,3.21309,0.07857
7,1.46627,0.32861,0.93043,0.50552,3.13235,0.0853,1.36226,0.33164,0.92599,0.50409,2.95453,0.08604,1.48472,0.34094,0.97873,0.49749,3.22323,0.08206,1.50298,0.32659,1.0486,0.4992,3.15997,0.08368,1.46702,0.34928,0.92237,0.50861,3.15123,0.0801,1.44093,0.33066,0.97664,0.51669,3.24716,0.08541,1.48208,0.35931,0.98508,0.48865,3.21457,0.08022,1.50843,0.37252,0.87517,0.52328,3.17909,0.0789
8,1.44217,0.33064,0.9542,0.50428,3.18344,0.08606,1.39416,0.33167,0.85862,0.50569,3.01093,0.08581,1.42737,0.34339,0.88986,0.50174,3.21728,0.08067,1.50065,0.32841,0.88961,0.50419,3.04288,0.0855,1.43908,0.35024,0.92322,0.51129,3.09912,0.08106,1.45568,0.33457,0.98827,0.51483,3.22052,0.08515,1.36164,0.36567,1.05661,0.48806,3.24953,0.07943,1.30778,0.38132,0.94338,0.52425,3.12859,0.08066
9,1.45618,0.33091,0.93871,0.50376,3.18114,0.08628,1.40221,0.32878,0.86822,0.5057,2.87968,0.08672,1.49654,0.34256,0.97073,0.50053,3.02501,0.08268,1.479,0.3291,0.92649,0.50803,3.1773,0.08518,1.43957,0.35068,0.91408,0.51427,3.07806,0.08237,1.44442,0.33779,0.93824,0.51765,3.26529,0.08495,1.40494,0.36909,0.89097,0.49541,3.16419,0.08114,1.38418,0.38454,0.90301,0.52517,3.14448,0.08064
10,1.45851,0.33178,0.93285,0.50446,3.22777,0.08618,1.35435,0.3304,0.86131,0.50684,2.99585,0.08662,1.40859,0.34628,0.95091,0.50053,3.29384,0.08173,1.34541,0.33414,1.00741,0.50616,3.20774,0.0846,1.45549,0.35098,1.00586,0.51264,3.12461,0.08347,1.37282,0.3418,0.80353,0.52281,3.13449,0.08577,1.31438,0.37317,0.91108,0.49975,3.18635,0.08199,1.30563,0.38895,0.77381,0.53102,2.8933,0.08438
11,1.40166,0.33328,0.92059,0.50489,3.15073,0.08581,1.3133,0.33267,0.87978,0.50649,2.9104,0.08712,1.40394,0.34741,0.93087,0.50066,3.1926,0.0809,1.35596,0.33779,0.93255,0.50691,3.15165,0.08431,1.36872,0.3537,0.83955,0.51671,3.07591,0.08408,1.35618,0.34756,0.85396,0.52749,3.1047,0.08643,1.44563,0.37408,1.00962,0.49968,3.29817,0.0819,1.21738,0.3953,0.92653,0.53259,3.22566,0.08327
12,1.43828,0.334,0.94136,0.50293,3.14435,0.08494,1.38746,0.33198,0.88087,0.50592,2.8984,0.08718,1.4389,0.34781,1.0087,0.49896,3.11606,0.08165,1.50719,0.33733,0.93304,0.50708,3.19661,0.08403,1.50678,0.35211,1.03211,0.51258,3.10796,0.08425,1.44391,0.3495,0.90982,0.52781,3.21859,0.08645,1.62034,0.37068,0.95675,0.50351,3.23867,0.082,1.51851,0.39299,0.93641,0.53385,3.23465,0.08366
13,1.40708,0.33499,0.91648,0.50342,3.16858,0.08452,1.36389,0.3323,0.83325,0.50802,2.88783,0.0875,1.4736,0.34782,0.95152,0.4992,3.15576,0.08182,1.3499,0.33928,0.91798,0.5083,3.13152,0.08438,1.41223,0.35252,0.93244,0.51332,3.21026,0.08426,1.43306,0.35016,0.94903,0.52734,3.31019,0.08568,1.38341,0.37132,0.97077,0.5048,3.11059,0.0835,1.4973,0.39165,1.02702,0.53271,3.35319,0.08314
14,1.39319,0.33492,0.91725,0.50277,3.12923,0.08455,1.32275,0.33467,0.84809,0.50849,2.94551,0.08736,1.41448,0.34925,0.91055,0.50081,3.17422,0.08134,1.39406,0.34159,0.91219,0.50915,3.08675,0.08466,1.40183,0.35299,0.98203,0.51262,3.18253,0.08392,1.35695,0.35345,0.84917,0.53031,3.22187,0.08566,1.32076,0.37567,0.81098,0.51201,3.36232,0.08248,1.30564,0.39456,0.85036,0.53519,3.01502,0.08444
15,1.38465,0.33615,0.8777,0.50412,3.17762,0.08465,1.31709,0.33581,0.84594,0.50953,2.93281,0.0871,1.33501,0.35191,0.91147,0.5016,3.13007,0.08136,1.40218,0.34281,0.86612,0.51161,3.20887,0.08404,1.35483,0.35556,0.81191,0.51686,3.07793,0.08463,1.28327,0.3576,0.82472,0.53304,3.12496,0.08608,1.24516,0.38053,0.90887,0.51481,3.13079,0.08365,1.21537,0.39754,0.81796,0.53771,3.14515,0.08444
16,1.4152,0.33655,0.89772,0.50423,3.11784,0.08476,1.40572,0.33551,0.84734,0.51079,2.94459,0.08714,1.34824,0.35426,0.85235,0.50431,3.14959,0.08132,1.36693,0.34447,0.8542,0.51404,3.10778,0.08405,1.30277,0.35836,0.91878,0.51727,3.16401,0.08434,1.37899,0.35912,0.7578,0.5378,3.29904,0.08514,1.26717,0.38366,0.93898,0.51613,3.32545,0.08397,1.26199,0.39971,0.81271,0.54028,3.04614,0.08564
17,1.38623,0.33777,0.89244,0.50404,3.10787,0.08417,1.32552,0.33697,0.87704,0.50966,2.95655,0.08633,1.35692,0.35596,0.93647,0.50459,3.02559,0.082,1.40429,0.34546,0.97841,0.51217,3.11232,0.08377,1.32449,0.36048,1.03746,0.51373,3.04041,0.08483,1.38194,0.36118,0.89334,0.53869,3.14906,0.08518,1.34385,0.38603,0.92811,0.51765,3.21779,0.08417,1.16334,0.40475,0.96041,0.53849,3.12197,0.08581
18,1.38995,0.33878,0.86773,0.50467,3.08847,0.08404,1.34707,0.33721,0.84866,0.51018,2.93105,0.08626,1.38846,0.35696,0.9065,0.50538,3.17407,0.08138,1.4051,0.34621,0.85745,0.51392,3.08735,0.08391,1.40373,0.36109,0.83386,0.51617,3.12368,0.0849,1.33207,0.36405,0.81906,0.5409,3.06581,0.08582,1.30666,0.38895,0.86702,0.51988,3.24572,0.08409,1.23112,0.40813,0.64998,0.54497,3.27985,0.08493
19,1.36852,0.33955,0.87722,0.50537,3.09985,0.08395,1.35816,0.33746,0.84822,0.51052,2.91392,0.08613,1.34864,0.35849,0.87371,0.50633,3.14986,0.08129,1.34583,0.34832,0.8515,0.51571,3.13181,0.08355,1.34343,0.362,0.87433,0.51749,3.10406,0.08488,1.26248,0.36725,0.86133,0.54171,3.18487,0.08628,1.27931,0.39122,0.9485,0.52014,3.04431,0.08538,1.16399,0.41153,0.79881,0.54661,3.03485,0.08542
20,1.35999,0.34038,0.85782,0.50562,3.08975,0.08373,1.30598,0.33843,0.86292,0.51076,2.91173,0.08593,1.37036,0.35905,0.95144,0.50635,3.11259,0.0814,1.4114,0.34837,0.93522,0.51591,3.20525,0.08315,1.36015,0.36274,0.96721,0.51703,3.19127,0.08451,1.34623,0.36857,0.93787,0.54116,3.28651,0.08579,1.29523,0.39346,0.95471,0.52001,3.30454,0.08501,1.18046,0.41398,0.81069,0.54772,3.18018,0.08519
21,1.35315,0.34073,0.87249,0.50536,3.06328,0.0838,1.34555,0.33871,0.85294,0.51055,2.9133,0.08587,1.37649,0.3598,0.88489,0.50733,3.08284,0.08152,1.38099,0.34946,0.94618,0.51543,3.14841,0.08314,1.35427,0.36346,0.90193,0.51738,3.10246,0.08456,1.21183,0.37212,0.8853,0.54143,3.21081,0.08542,1.17146,0.39686,0.89519,0.52136,3.21633,0.08495,1.14511,0.41743,0.93216,0.54607,3.09153,0.0852
22,1.3649,0.34153,0.87017,0.50525,3.05301,0.08406,1.3395,0.3389,0.83594,0.51128,2.86942,0.08597,1.37279,0.36059,0.80711,0.51031,3.10651,0.08154,1.37572,0.3505,0.87152,0.51643,3.0582,0.08328,1.38222,0.36416,0.85135,0.5189,3.12058,0.08442,1.26442,0.37492,0.82013,0.54279,3.1586,0.08516,1.26169,0.39938,0.80722,0.5247,3.20549,0.08473,1.12813,0.42088,1.02055,0.54321,3.15597,0.08489
23,1.34242,0.34222,0.86311,0.5058,3.05276,0.08427,1.31688,0.33907,0.84503,0.51187,2.89738,0.08582,1.3326,0.36199,0.87601,0.51093,3.09977,0.08167,1.37137,0.35151,0.87112,0.51729,3.00969,0.08428,1.27662,0.3663,0.87479,0.52002,3.15651,0.08405,1.2174,0.37822,0.82137,0.54438,3.19039,0.08514,1.13834,0.40359,0.87478,0.52588,3.18615,0.08503,1.16308,0.42348,0.75545,0.54638,3.11257,0.08479
24,1.36564,0.34249,0.84865,0.50645,3.05526,0.08502,1.35675,0.33851,0.82068,0.51326,2.88234,0.08588,1.43909,0.36154,0.87945,0.51162,3.10857,0.08166,1.36066,0.35217,0.89738,0.51725,3.14225,0.08398,1.30288,0.36724,0.85888,0.52111,3.1953,0.08374,1.27769,0.38026,0.92897,0.5431,3.23866,0.08472,1.3532,0.40341,0.97265,0.52518,3.40108,0.08441,1.40602,0.42148,0.7514,0.54948,3.17809,0.08479
25,1.36338,0.34277,0.88083,0.50622,3.06123,0.08503,1.31635,0.33918,0.83406,0.5135,2.91645,0.08572,1.33337,0.36272,0.88348,0.51226,3.08916,0.08158,1.40159,0.35213,0.82993,0.51904,3.14523,0.08384,1.39085,0.36696,0.87914,0.52215,3.17823,0.08337,1.22243,0.38287,0.87511,0.5435,3.21395,0.08442,1.18428,0.40693,0.83983,0.52759,3.22799,0.08408,1.22581,0.42322,0.86542,0.55049,3.06971,0.08505
26,1.29667,0.3439,0.84348,0.50591,3.02793,0.08493,1.29055,0.33993,0.86312,0.51273,2.90882,0.08557,1.33239,0.36349,0.90585,0.51261,2.99565,0.08194,1.39798,0.35231,0.96677,0.51769,3.09551,0.08398,1.2898,0.36848,0.95276,0.52164,3.2005,0.08303,1.23126,0.38537,0.87672,0.54448,3.24519,0.08431,1.3154,0.40718,0.85726,0.52977,3.13263,0.08468,1.198,0.42462,0.86235,0.55101,3.05953,0.08588
27,1.31514,0.34493,0.85303,0.50595,3.04287,0.08511,1.30546,0.34047,0.86955,0.51246,2.91949,0.08532,1.38462,0.36375,0.91772,0.51236,3.09016,0.08173,1.31087,0.35382,0.94891,0.51669,3.15054,0.08376,1.39114,0.36813,0.93846,0.52088,3.26267,0.08231,1.32375,0.38631,0.91293,0.54437,3.18302,0.08399,1.1763,0.41015,0.92612,0.5299,3.18163,0.08463,1.27051,0.42502,0.88762,0.55068,3.13727,0.08542
28,1.3179,0.34538,0.87582,0.50549,3.06668,0.08475,1.32364,0.34048,0.82392,0.51309,2.89041,0.0855,1.456,0.36271,0.86292,0.51346,3.12423,0.08162,1.45161,0.35365,0.90321,0.51696,3.12593,0.08355,1.29889,0.36922,0.90272,0.5207,3.22455,0.08205,1.41616,0.38553,0.83777,0.54538,3.32561,0.08331,1.35241,0.40963,0.94594,0.52987,3.15825,0.0848,1.42895,0.42333,0.77569,0.55246,2.98534,0.08584
29,1.33547,0.34527,0.84631,0.50555,3.03899,0.08477,1.30199,0.34114,0.85045,0.51267,2.92647,0.08539,1.38621,0.36273,0.93039,0.51315,3.06046,0.08177,1.36827,0.35398,0.89208,0.51695,3.18721,0.08321,1.25674,0.37088,0.96904,0.51976,3.05279,0.08235,1.26033,0.38669,0.90976,0.54486,3.2174,0.08307,1.23096,0.41102,0.97225,0.52945,3.18027,0.0848,1.19408,0.42438,0.94226,0.55124,3.04806,0.0861
30,1.33656,0.34508,0.83876,0.50579,3.0508,0.08501,1.31244,0.34137,0.80163,0.51391,2.8968,0.08522,1.3598,0.36316,0.84419,0.51406,3.05231,0.08179,1.34007,0.35482,0.84441,0.51762,3.07496,0.0832,1.24362,0.37247,0.85158,0.52043,3.03258,0.08265,1.1859,0.38928,0.76663,0.54624,3.11483,0.08334,1.24693,0.41206,0.79812,0.53107,3.10352,0.08495,1.2271,0.4252,0.77907,0.55208,3.09322,0.08605
31,1.30406,0.34567,0.8298,0.50637,3.02411,0.08549,1.28333,0.34196,0.81094,0.51474,2.8729,0.0853,1.30494,0.36426,0.88621,0.51419,3.05303,0.08198,1.35923,0.35525,0.91946,0.51716,3.05777,0.08349,1.31485,0.37304,0.86086,0.52103,3.0318,0.08313,1.19037,0.39167,0.82178,0.54768,3.12377,0.0833,1.28898,0.41236,0.9058,0.53171,3.17477,0.08506,1.16732,0.42662,0.79112,0.55334,3.14102,0.08562
32,1.3207,0.34596,0.85138,0.50658,3.01708,0.08576,1.3084,0.34229,0.81973,0.51549,2.85009,0.08559,1.36251,0.36455,0.84363,0.5152,3.03641,0.08209,1.30878,0.35637,0.86941,0.51767,3.17585,0.08319,1.25285,0.37464,0.90892,0.52103,3.20138,0.08278,1.36218,0.39158,0.7494,0.54974,3.12121,0.08349,1.29176,0.41307,0.84517,0.53276,3.31752,0.08461,1.2898,0.42687,0.80916,0.55373,3.04218,0.08616
33,1.29605,0.34608,0.83628,0.50681,3.01812,0.0859,1.28334,0.3426,0.83688,0.5153,2.89153,0.08528,1.2865,0.36599,0.89901,0.51543,3.10666,0.08196,1.26966,0.35845,0.84317,0.51869,3.03546,0.08318,1.20665,0.37697,0.88341,0.52142,3.0885,0.08296,1.094,0.39564,0.86661,0.54998,2.98418,0.0844,1.0041,0.41763,0.84873,0.53408,3.188,0.08459,1.10492,0.42947,0.97145,0.55279,3.10208,0.08578
34,1.29739,0.34696,0.85268,0.5063,3.0178,0.08609,1.25141,0.34408,0.86488,0.51461,2.9124,0.08535,1.30032,0.36713,0.896,0.51516,3.03094,0.08206,1.34172,0.35869,0.96293,0.51735,3.13793,0.08299,1.31248,0.37743,0.90371,0.52112,3.09191,0.08279,1.32304,0.39686,0.93564,0.54909,3.04171,0.08474,1.31816,0.41816,0.96628,0.53344,3.12208,0.08465,1.20387,0.43067,0.92377,0.55179,3.04599,0.08595
35,1.3105,0.34706,0.84357,0.50631,3.01422,0.08625,1.27843,0.3445,0.84238,0.51471,2.93018,0.08494,1.33808,0.36786,0.80529,0.51667,3.05002,0.08221,1.35574,0.35889,0.83074,0.51831,3.09056,0.08299,1.23746,0.37857,0.87026,0.52153,3.04033,0.08314,1.18988,0.39873,0.78282,0.55019,3.10372,0.08481,1.30679,0.41825,0.81049,0.53526,3.22229,0.08449,1.1821,0.43141,0.79302,0.55275,3.11389,0.08565
36,1.29509,0.34746,0.84693,0.50625,3.04304,0.08589,1.30877,0.34468,0.86434,0.51425,2.91422,0.08459,1.29554,0.36885,0.86695,0.51717,2.99126,0.0826,1.27413,0.36019,0.91955,0.51801,3.08654,0.0828,1.22112,0.37997,0.90544,0.52121,3.09698,0.08322,1.12689,0.40117,0.78819,0.55086,3.01533,0.08502,1.11149,0.42076,0.8042,0.53649,3.10282,0.08494,1.17161,0.43244,0.82565,0.55264,2.996,0.08584
37,1.28301,0.34695,0.84005,0.50638,2.98643,0.08607,1.27792,0.34487,0.82102,0.5149,2.86613,0.08447,1.27374,0.37002,0.86375,0.51761,3.09976,0.08241,1.25427,0.36182,0.88226,0.51793,3.06111,0.0831,1.20174,0.38196,0.81187,0.52237,3.11687,0.08312,1.13214,0.40338,0.83982,0.55128,3.01654,0.08542,1.14884,0.42259,0.87071,0.5372,3.18035,0.08498,1.13915,0.43411,0.69768,0.55516,3.10377,0.08597
38,1.28554,0.34728,0.82995,0.50674,2.99836,0.08621,1.25184,0.34557,0.80656,0.51569,2.8271,0.08478,1.27464,0.37107,0.82263,0.51873,3.04186,0.08241,1.24813,0.36346,0.84924,0.51852,3.01231,0.08333,1.2565,0.38329,0.80178,0.52428,3.00466,0.08346,1.12643,0.40602,0.70169,0.55414,3.21718,0.08506,1.21986,0.42353,0.76815,0.5394,3.08158,0.0852,1.0839,0.43645,0.78854,0.55637,3.14951,0.08547
39,1.31036,0.34772,0.84539,0.50675,2.99228,0.08631,1.28271,0.34613,0.85298,0.51528,2.91457,0.08472,1.27613,0.37198,0.87141,0.519,3.09074,0.08232,1.36228,0.36346,0.89172,0.51841,3.07065,0.08341,1.24889,0.3845,0.88904,0.52436,3.08961,0.08349,1.13219,0.4082,0.86471,0.55393,3.07937,0.08525,1.19107,0.4247,0.93571,0.53901,3.11602,0.08524,1.02709,0.43899,0.92325,0.55566,3.14847,0.08544
40,1.28501,0.34748,0.80982,0.50764,3.01779,0.08624,1.2655,0.3466,0.77707,0.51646,2.89023,0.08484,1.38531,0.37165,0.847,0.51935,3.11718,0.08218,1.38855,0.36328,0.78779,0.51988,3.1359,0.08351,1.32213,0.38438,0.78515,0.52586,2.91717,0.0843,1.31001,0.40829,0.67077,0.55638,2.99707,0.08575,1.3631,0.42471,0.74009,0.54093,3.17119,0.08515,1.46438,0.43769,0.66476,0.55853,3.07821,0.08548
41,1.30096,0.34773,0.82549,0.5075,3.01613,0.08615,1.26261,0.34726,0.81863,0.5168,2.88019,0.08492,1.20963,0.37345,0.84397,0.51987,3.02811,0.08234,1.25754,0.36474,0.82714,0.52104,2.99412,0.08399,1.26456,0.38515,0.82114,0.52679,3.14854,0.08427,1.10163,0.41071,0.73895,0.5581,3.13933,0.08598,1.12,0.42696,0.8017,0.54254,3.12165,0.08543,1.10617,0.43973,0.73087,0.56091,3.11613,0.08541
42,1.294,0.34765,0.84291,0.50711,3.0592,0.0859,1.22761,0.34837,0.80836,0.51708,2.93283,0.08466,1.21359,0.37507,0.88899,0.51995,3.16357,0.08211,1.23641,0.36615,0.79828,0.52207,3.05356,0.08404,1.19065,0.38678,0.84357,0.52731,3.15302,0.08418,1.14422,0.41224,0.70859,0.55982,3.01742,0.08628,1.14385,0.42847,0.76077,0.54417,3.08359,0.08568,1.109,0.44106,0.75668,0.56243,3.16561,0.08515
43,1.28977,0.34795,0.82255,0.50735,2.97388,0.08613,1.24655,0.34915,0.76485,0.51812,2.88955,0.08472,1.21704,0.37642,0.83357,0.52053,3.08334,0.0821,1.1471,0.36825,0.90191,0.52179,3.10193,0.08386,1.10882,0.38885,0.82632,0.528,3.08001,0.08424,1.00456,0.41493,0.7757,0.5606,3.18771,0.08622,1.07684,0.43052,0.86407,0.54462,3.24403,0.08543,0.98675,0.44343,0.72643,0.56364,3.06657,0.08503
44,1.30085,0.3477,0.81021,0.50743,2.98444,0.08636,1.29656,0.34933,0.81289,0.51836,2.91867,0.08457,1.33251,0.37667,0.88,0.52074,3.09361,0.0821,1.27426,0.36906,0.87391,0.52205,3.05574,0.08388,1.2321,0.38972,0.83434,0.52859,3.03457,0.08431,1.13245,0.41624,0.80048,0.56088,3.05996,0.08637,1.19865,0.4313,0.81843,0.54517,3.23842,0.08528,1.34018,0.44279,0.69881,0.56517,2.86342,0.0859
45,1.25331,0.34804,0.81781,0.50808,3.01235,0.0864,1.20362,0.35084,0.7918,0.51899,2.85163,0.08481,1.2313,0.37783,0.81206,0.5215,3.07299,0.08211,1.26213,0.36991,0.83311,0.52263,3.06284,0.08375,1.161,0.39131,0.82016,0.52932,3.12747,0.0842,1.11585,0.41791,0.72921,0.56225,3.19201,0.08608,1.10739,0.43295,0.80538,0.54612,3.02122,0.08551,1.02449,0.44481,0.76364,0.56641,3.01774,0.08574
46,1.28177,0.34819,0.82575,0.50804,2.96206,0.08627,1.22469,0.35165,0.86605,0.51845,2.90869,0.08473,1.24849,0.3787,0.91348,0.52108,3.06629,0.082,1.28583,0.37056,0.97593,0.52186,3.09648,0.08384,1.23294,0.39228,0.93353,0.52909,3.05945,0.08417,1.16085,0.41897,0.87428,0.56228,3.06582,0.08619,1.13934,0.43426,0.89877,0.5463,3.18345,0.08555,1.03238,0.44635,0.94401,0.56621,2.9887,0.08603
47,1.27571,0.34834,0.82527,0.50766,2.96728,0.08626,1.23177,0.35266,0.80275,0.51881,2.84317,0.08482,1.29739,0.37901,0.81507,0.5216,3.01547,0.08212,1.21138,0.37177,0.83174,0.52235,3.07247,0.08384,1.16748,0.3937,0.83612,0.52945,3.08337,0.08414,0.98373,0.42159,0.72354,0.56377,3.13056,0.08612,1.07427,0.43598,0.81372,0.54718,3.03169,0.08583,1.04626,0.44776,0.77774,0.56704,2.85834,0.08643
48,1.26155,0.34867,0.81946,0.50717,2.93283,0.0864,1.20803,0.35323,0.77069,0.51953,2.88429,0.0848,1.29708,0.3791,0.80316,0.5225,3.00808,0.08217,1.30113,0.37212,0.75791,0.52381,3.07908,0.08379,1.34419,0.39344,0.78998,0.53048,3.135,0.08406,1.27123,0.4214,0.73628,0.56489,3.16435,0.08603,1.22714,0.43619,0.71674,0.54897,3.09203,0.0858,1.1984,0.44802,0.7139,0.56862,3.03976,0.08646
49,1.26037,0.3488,0.82362,0.50723,2.99662,0.08613,1.2434,0.35395,0.82609,0.5194,2.93252,0.08465,1.23335,0.38019,0.88003,0.5224,3.03135,0.08231,1.18839,0.3734,0.84873,0.52412,3.0626,0.08393,1.09226,0.39529,0.87236,0.53046,3.00696,0.08434,1.03185,0.42338,0.7992,0.56526,3.17613,0.08587,1.01687,0.43834,0.76146,0.55001,3.16336,0.08572,0.98943,0.45005,0.70419,0.56977,3.00974,0.08668
50,1.26773,0.34893,0.82265,0.50722,3.03374,0.08601,1.23928,0.35489,0.80686,0.51975,2.8923,0.08462,1.18902,0.38167,0.79938,0.52333,3.0202,0.08247,1.11529,0.3754,0.84118,0.52437,3.03016,0.08398,1.1023,0.39731,0.84097,0.53079,3.0876,0.0843,0.95766,0.42621,0.7462,0.56621,3.12405,0.086,1.01606,0.44052,0.79771,0.55087,3.1385,0.08575,0.95019,0.45208,0.74819,0.57111,2.8854,0.08717
51,1.25731,0.34919,0.81703,0.50678,2.94668,0.08633,1.27981,0.35508,0.79792,0.51999,2.88608,0.0845,1.22892,0.3829,0.87931,0.52335,3.04013,0.08249,1.25877,0.37614,0.91047,0.52408,3.11061,0.08389,1.26637,0.39812,0.86383,0.53102,3.15645,0.08414,1.09151,0.42822,0.86126,0.56616,3.13901,0.08601,1.10157,0.44221,0.88587,0.55071,3.28296,0.08544,1.07823,0.45373,0.80034,0.57165,3.08799,0.08722
52,1.25737,0.34915,0.80193,0.50689,2.9495,0.0863,1.24874,0.35546,0.78175,0.52041,2.83786,0.08456,1.30486,0.38319,0.80738,0.524,3.03445,0.08263,1.23472,0.37663,0.87899,0.52403,3.08472,0.08395,1.2067,0.39864,0.81603,0.53147,3.22869,0.08393,1.13051,0.42932,0.68119,0.56745,3.13337,0.08603,1.1673,0.4427,0.77741,0.55137,3.18021,0.08526,1.17726,0.45416,0.75078,0.57235,3.00609,0.0872
53,1.26553,0.3494,0.82821,0.50693,2.96571,0.08633,1.25995,0.35587,0.78618,0.52095,2.86229,0.08461,1.23732,0.38398,0.80781,0.52456,3.07113,0.08265,1.2932,0.37676,0.83935,0.52429,3.13189,0.08383,1.21639,0.39931,0.77645,0.53242,3.04671,0.08399,1.04668,0.43123,0.67534,0.56891,3.08383,0.08597,1.08092,0.44408,0.65499,0.5534,3.10942,0.08534,1.15321,0.45439,0.66865,0.57383,2.9397,0.0875
54,1.246,0.34983,0.80309,0.50722,2.95349,0.08626,1.2406,0.35611,0.81007,0.52112,2.90532,0.08443,1.28408,0.38428,0.79924,0.52526,2.98493,0.08291,1.23742,0.37734,0.85171,0.52428,2.94827,0.08411,1.22729,0.39964,0.84051,0.53251,3.04105,0.08406,1.13753,0.43206,0.8194,0.56876,3.17647,0.08584,1.19635,0.44419,0.77093,0.55409,3.01831,0.08556,1.23378,0.45395,0.84732,0.57301,2.97535,0.08756
