batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.65062,0.34878,80265
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.59244,0.34131,80265
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.59057,0.32966,80265
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.70933,0.32764,80265
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.70178,0.33315,80265
0,0,age_bin,ema_d0.99,0.01,0.0001,1.63024,0.34315,80265
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.56145,0.33896,80265
0,0,age_bin,mlp_h16,0.001,0.0,1.06764,0.42135,80265
0,0,age_bin,mlp_h32,0.001,0.0,1.11001,0.3512,80265
0,0,age_bin,mlp_h64,0.001,0.0,1.08257,0.42903,80265
0,0,age_bin,mlp_h128,0.001,0.0,1.09428,0.36732,80265
0,0,age_bin,attention,0.0001,1e-05,1.10164,0.23438,80265
0,0,age_bin,shuffled,0.01,0.0001,1.67631,0.33636,80265
0,0,gender,ema_lr1e-3,0.001,0.0001,1.04288,0.51557,80265
0,0,gender,ema_lr5e-3,0.005,0.0001,0.99516,0.50611,80265
0,0,gender,ema_lr1e-2,0.01,0.0001,1.07766,0.50711,80265
0,0,gender,ema_lr5e-2,0.05,0.0001,1.10346,0.49516,80265
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06446,0.49682,80265
0,0,gender,ema_d0.99,0.01,0.0001,1.13572,0.50503,80265
0,0,gender,ema_d0.9999,0.01,0.0001,1.10419,0.5016,80265
0,0,gender,mlp_h16,0.001,0.0,0.7137,0.4933,80265
0,0,gender,mlp_h32,0.001,0.0,0.69768,0.50858,80265
0,0,gender,mlp_h64,0.001,0.0,0.70199,0.51781,80265
0,0,gender,mlp_h128,0.001,0.0,0.72493,0.47626,80265
0,0,gender,attention,0.0001,1e-05,0.69314,0.49609,80265
0,0,gender,shuffled,0.01,0.0001,1.00905,0.49927,80265
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.28445,0.08653,80265
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.25104,0.08427,80265
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.32814,0.08274,80265
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.26004,0.08726,80265
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.30907,0.08076,80265
0,0,star_sign,ema_d0.99,0.01,0.0001,3.32939,0.08117,80265
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.25712,0.08193,80265
0,0,star_sign,mlp_h16,0.001,0.0,2.5321,0.06607,80265
0,0,star_sign,mlp_h32,0.001,0.0,2.55265,0.06455,80265
0,0,star_sign,mlp_h64,0.001,0.0,2.52829,0.0801,80265
0,0,star_sign,mlp_h128,0.001,0.0,2.50055,0.0878,80265
0,0,star_sign,attention,0.0001,1e-05,2.48518,0.07422,80265
0,0,star_sign,shuffled,0.01,0.0001,3.28763,0.08041,80265
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.55062,0.33899,80265
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.58554,0.33521,80265
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.56953,0.32908,80265
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.61514,0.32828,80265
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.61298,0.32267,80265
0,4,age_bin,ema_d0.99,0.01,0.0001,1.58266,0.32937,80265
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.60064,0.32137,80265
0,4,age_bin,mlp_h16,0.001,0.0,1.10471,0.40087,80265
0,4,age_bin,mlp_h32,0.001,0.0,1.11748,0.31068,80265
0,4,age_bin,mlp_h64,0.001,0.0,1.08242,0.4195,80265
0,4,age_bin,mlp_h128,0.001,0.0,1.09209,0.40115,80265
0,4,age_bin,attention,0.0001,1e-05,286.81207,0.41797,80265
0,4,age_bin,shuffled,0.01,0.0001,1.56893,0.33482,80265
0,4,gender,ema_lr1e-3,0.001,0.0001,1.01584,0.49558,80265
0,4,gender,ema_lr5e-3,0.005,0.0001,1.00975,0.50746,80265
0,4,gender,ema_lr1e-2,0.01,0.0001,1.03837,0.48812,80265
0,4,gender,ema_lr5e-2,0.05,0.0001,1.0122,0.51046,80265
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,0.98492,0.50338,80265
0,4,gender,ema_d0.99,0.01,0.0001,1.03416,0.49656,80265
0,4,gender,ema_d0.9999,0.01,0.0001,0.97963,0.51533,80265
0,4,gender,mlp_h16,0.001,0.0,0.70177,0.51066,80265
0,4,gender,mlp_h32,0.001,0.0,0.69618,0.51291,80265
0,4,gender,mlp_h64,0.001,0.0,0.71518,0.47702,80265
0,4,gender,mlp_h128,0.001,0.0,0.70686,0.49941,80265
0,4,gender,attention,0.0001,1e-05,158.93605,0.50781,80265
0,4,gender,shuffled,0.01,0.0001,1.0138,0.50261,80265
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.23159,0.07944,80265
0,4,star_sign,ema_lr5e-3,0.005,0.0001,3.21373,0.08349,80265
0,4,star_sign,ema_lr1e-2,0.01,0.0001,3.2056,0.08259,80265
0,4,star_sign,ema_lr5e-2,0.05,0.0001,3.19061,0.0872,80265
0,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.21007,0.08549,80265
