model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
EleutherAI/pythia-70m,ema_lr1e-3,0,age_bin,0.35694,0.35621,,,,True
EleutherAI/pythia-70m,ema_lr5e-3,0,age_bin,0.42889,0.42559,,,,True
EleutherAI/pythia-70m,ema_lr1e-2,0,age_bin,0.3907,0.35431,,,,True
EleutherAI/pythia-70m,ema_lr5e-2,0,age_bin,0.41203,0.34426,,,,True
EleutherAI/pythia-70m,ema_lr1e-2_wd1e-3,0,age_bin,0.40943,0.38076,,,,True
EleutherAI/pythia-70m,ema_d0.99,0,age_bin,0.38541,0.34295,,,,True
EleutherAI/pythia-70m,ema_d0.9999,0,age_bin,0.38712,0.35822,,,,True
EleutherAI/pythia-70m,mlp_h16,0,age_bin,0.36528,0.25155,,,,True
EleutherAI/pythia-70m,mlp_h32,0,age_bin,0.37363,0.26761,,,,True
EleutherAI/pythia-70m,mlp_h64,0,age_bin,0.39384,0.30162,,,,True
EleutherAI/pythia-70m,mlp_h128,0,age_bin,0.41446,0.33529,,,,True
EleutherAI/pythia-70m,attention,0,age_bin,0.43832,0.3981,,,,True
EleutherAI/pythia-70m,shuffled,0,age_bin,0.35511,0.30356,,,,True
EleutherAI/pythia-70m,mm,0,age_bin,0.49025,0.48493,,,,True
EleutherAI/pythia-70m,ridge_0.01,0,age_bin,0.40202,0.32147,,,,True
EleutherAI/pythia-70m,ridge_0.1,0,age_bin,0.39962,0.31811,,,,False
EleutherAI/pythia-70m,ridge_1.0,0,age_bin,0.38876,0.30042,,,,False
EleutherAI/pythia-70m,ridge_10.0,0,age_bin,0.34824,0.21952,,,,False
EleutherAI/pythia-70m,ridge_100.0,0,age_bin,0.33333,0.17952,,,,False
EleutherAI/pythia-70m,ema_lr1e-3,0,gender,0.54732,0.54673,0.56372,,,True
EleutherAI/pythia-70m,ema_lr5e-3,0,gender,0.55009,0.54597,0.55631,,,True
EleutherAI/pythia-70m,ema_lr1e-2,0,gender,0.57469,0.56638,0.60254,,,True
EleutherAI/pythia-70m,ema_lr5e-2,0,gender,0.58067,0.54374,0.66553,,,True
EleutherAI/pythia-70m,ema_lr1e-2_wd1e-3,0,gender,0.5676,0.55967,0.58178,,,True
EleutherAI/pythia-70m,ema_d0.99,0,gender,0.59154,0.57344,0.63489,,,True
EleutherAI/pythia-70m,ema_d0.9999,0,gender,0.56015,0.54894,0.58551,,,True
EleutherAI/pythia-70m,mlp_h16,0,gender,0.51809,0.41904,,,,True
EleutherAI/pythia-70m,mlp_h32,0,gender,0.50424,0.3888,,,,True
EleutherAI/pythia-70m,mlp_h64,0,gender,0.49508,0.35883,,,,True
EleutherAI/pythia-70m,mlp_h128,0,gender,0.50251,0.34006,,,,True
EleutherAI/pythia-70m,attention,0,gender,0.60743,0.6016,,,,True
EleutherAI/pythia-70m,shuffled,0,gender,0.50217,0.49062,,,,True
