batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
0,1.60454,0.32517,1.06536,0.50341,3.30982,0.08289,1.42328,0.34261,0.9215,0.49675,2.94795,0.08817,1.52138,0.31953,0.98078,0.50408,3.02289,0.08462,1.46966,0.3253,0.93328,0.4979,3.09885,0.07795,1.50003,0.32316,0.90493,0.51136,3.06733,0.08168,1.5123,0.33865,1.0173,0.50349,3.23703,0.07453,1.55699,0.34156,1.10268,0.48926,3.17592,0.0918,1.59364,0.35113,1.05977,0.52003,3.32907,0.08518
1,1.58283,0.32433,1.0224,0.50825,3.30199,0.08143,1.40449,0.34634,0.92718,0.49377,2.9677,0.08655,1.49714,0.31958,0.97386,0.50486,2.99221,0.08566,1.42263,0.33342,0.91886,0.50071,3.05568,0.08065,1.43352,0.3315,0.94402,0.49994,3.0957,0.07968,1.50185,0.34194,0.98223,0.50675,3.17818,0.07809,1.5117,0.34662,1.06423,0.49764,3.20632,0.08953,1.61424,0.33792,1.08553,0.51149,3.419,0.08065
2,1.5807,0.32335,1.05083,0.50339,3.25062,0.08118,1.41284,0.34368,0.88111,0.49997,2.95364,0.08677,1.45391,0.32163,0.98798,0.49968,3.01863,0.08372,1.47794,0.32765,0.92977,0.49705,3.05704,0.08074,1.43034,0.33148,0.93899,0.4933,3.09618,0.07904,1.53062,0.33688,0.97752,0.50622,3.14317,0.07935,1.59225,0.33924,1.02357,0.50329,3.26377,0.08585,1.66521,0.33046,0.99023,0.51973,3.30482,0.08211
3,1.52946,0.32711,1.02688,0.50265,3.23947,0.08237,1.41639,0.34157,0.89217,0.50199,2.93008,0.08685,1.46304,0.32192,0.9489,0.49932,3.01823,0.08262,1.47821,0.32346,0.91238,0.49862,3.00248,0.08233,1.41968,0.33205,0.91818,0.49421,3.01798,0.08143,1.45682,0.34049,0.94522,0.50943,3.13458,0.08068,1.53691,0.33901,1.07198,0.49866,3.1906,0.08567,1.68644,0.32643,1.05916,0.51738,3.29588,0.08266
4,1.53962,0.32824,1.02589,0.50189,3.21974,0.08358,1.39521,0.34122,0.88029,0.50367,2.96296,0.08564,1.4653,0.32225,0.91786,0.50094,2.98096,0.08271,1.44251,0.32389,0.93777,0.49633,3.08,0.07985,1.43543,0.3305,0.91659,0.49337,3.01093,0.08165,1.4752,0.3402,0.95996,0.51067,3.12067,0.08231,1.57244,0.33703,1.00191,0.50258,3.26288,0.08327,1.59079,0.32737,1.00135,0.52,3.28588,0.08262
5,1.51891,0.32804,1.00655,0.50225,3.21511,0.08341,1.38711,0.34194,0.8917,0.5035,2.93813,0.08489,1.44694,0.32246,0.93404,0.50043,2.98471,0.08262,1.41832,0.32589,0.90831,0.49692,3.01701,0.08046,1.35834,0.33334,0.89624,0.49534,3.01227,0.08173,1.46157,0.33979,0.94706,0.51175,3.12957,0.08213,1.42118,0.34245,0.98587,0.5052,3.15308,0.08393,1.51985,0.33239,1.0418,0.51767,3.28697,0.08208
6,1.49719,0.3284,1.01717,0.50222,3.19783,0.08344,1.39861,0.34172,0.88566,0.50321,2.93334,0.08459,1.40644,0.3243,0.89951,0.5028,2.99973,0.0819,1.40176,0.32788,0.91621,0.49704,2.94383,0.08189,1.42237,0.33218,0.90428,0.49675,3.02395,0.08165,1.43376,0.34113,0.97911,0.51039,3.14303,0.08205,1.45098,0.34575,0.98193,0.50766,3.16119,0.08433,1.55053,0.33599,0.97293,0.52016,3.27911,0.08263
7,1.50731,0.32763,0.98316,0.50283,3.20046,0.08316,1.39263,0.3414,0.91579,0.50099,2.91624,0.08511,1.43142,0.32499,0.93307,0.50259,3.00987,0.08143,1.38774,0.33015,0.90481,0.49789,2.99241,0.0824,1.39716,0.3312,0.87386,0.4989,3.03935,0.08082,1.44146,0.34206,0.95182,0.50999,3.08809,0.08256,1.45662,0.34749,0.98076,0.50907,3.18792,0.08391,1.55043,0.33695,1.00194,0.5206,3.39383,0.08169
8,1.47907,0.32767,0.98672,0.50325,3.17465,0.08385,1.3739,0.34233,0.89402,0.50085,2.92485,0.08489,1.42216,0.32557,0.91447,0.5023,2.96304,0.08177,1.43087,0.32931,0.91452,0.49776,3.0109,0.08224,1.38257,0.33233,0.90139,0.49899,2.97711,0.0813,1.43228,0.34316,0.95071,0.51019,3.11266,0.08227,1.47224,0.34747,1.00979,0.50742,3.23761,0.08298,1.46745,0.34044,0.9948,0.52056,3.36389,0.08055
9,1.46412,0.32821,0.99338,0.50255,3.16262,0.08394,1.36558,0.34333,0.88794,0.50051,2.92611,0.08522,1.43562,0.32577,0.93053,0.50139,2.9554,0.08218,1.41819,0.3292,0.90158,0.498,3.03459,0.0816,1.37348,0.33296,0.92547,0.49783,2.98608,0.08137,1.41069,0.34473,0.97305,0.50888,3.10337,0.08248,1.47512,0.3475,0.97148,0.50743,3.14732,0.08346,1.43404,0.34436,1.01617,0.51913,3.1601,0.08224
10,1.4757,0.32743,0.98146,0.50247,3.16255,0.08381,1.39814,0.34334,0.8733,0.5011,2.94997,0.08488,1.41387,0.32622,0.90134,0.50245,2.9825,0.08195,1.39484,0.33009,0.87083,0.49971,2.98034,0.08206,1.34748,0.33458,0.88547,0.49888,2.96883,0.08191,1.40834,0.3457,0.93605,0.50941,3.07642,0.08283,1.39525,0.35033,0.93105,0.50946,3.18468,0.08315,1.52499,0.34508,0.91225,0.52227,3.28316,0.08233
11,1.46257,0.32826,0.97783,0.5024,3.15685,0.08393,1.35576,0.34453,0.88731,0.50083,2.94702,0.08451,1.44469,0.32585,0.89995,0.50304,2.96296,0.08213,1.40708,0.33013,0.89821,0.50022,2.9908,0.0821,1.36601,0.3351,0.89401,0.49944,2.99728,0.08216,1.41872,0.34601,0.93412,0.50991,3.0986,0.08286,1.41487,0.35223,0.8814,0.51294,3.19939,0.08292,1.43741,0.34746,0.96847,0.52302,3.26252,0.0823
12,1.45667,0.32869,0.98155,0.50188,3.16353,0.08405,1.36543,0.3452,0.87387,0.50176,2.93851,0.08423,1.41882,0.32631,0.88827,0.50379,2.96096,0.08232,1.39543,0.33081,0.88378,0.50122,2.97265,0.08236,1.32575,0.3367,0.86956,0.50067,2.96039,0.08283,1.37502,0.34778,0.92811,0.51021,3.0627,0.08318,1.43817,0.35295,0.95504,0.51357,3.1618,0.08307,1.53465,0.3483,0.96376,0.52409,3.36573,0.08148
13,1.44565,0.32907,0.97196,0.5014,3.14529,0.08404,1.37049,0.34561,0.87217,0.5023,2.92021,0.08427,1.41041,0.32708,0.8949,0.50444,2.96865,0.08237,1.42927,0.32986,0.88727,0.50199,2.9762,0.08274,1.33868,0.33786,0.88718,0.50092,3.02291,0.08229,1.42148,0.34774,0.92595,0.51112,3.06157,0.08361,1.38983,0.3549,0.97691,0.51356,3.23907,0.08233,1.49312,0.34952,0.92817,0.52652,3.26155,0.08192
14,1.45129,0.32934,0.95178,0.50178,3.13168,0.08436,1.38803,0.34529,0.87528,0.50278,2.9202,0.08431,1.39152,0.32777,0.91418,0.50388,2.9529,0.08266,1.39925,0.32956,0.88009,0.50246,2.99641,0.08259,1.34557,0.33841,0.84768,0.50261,3.03156,0.08162,1.37221,0.34888,0.90691,0.51207,3.1433,0.08301,1.44069,0.35503,0.88942,0.51578,3.16204,0.08255,1.50272,0.3496,0.87382,0.53012,3.22411,0.08264
15,1.43015,0.3303,0.95696,0.50201,3.1274,0.08457,1.37063,0.34533,0.88371,0.50246,2.92246,0.08432,1.4041,0.32842,0.8826,0.50487,2.93611,0.08302,1.39822,0.32984,0.86887,0.5033,2.96226,0.08259,1.35322,0.33918,0.88172,0.50295,3.01363,0.08149,1.39676,0.3494,0.8988,0.51317,3.12098,0.0827,1.43664,0.35504,0.87737,0.51842,3.21206,0.0822,1.44906,0.35095,0.87643,0.53243,3.19897,0.08309
16,1.43625,0.33046,0.95561,0.50195,3.13775,0.08442,1.36155,0.34576,0.87369,0.50274,2.93789,0.08433,1.41278,0.32857,0.873,0.50566,2.96768,0.08306,1.36726,0.33077,0.84803,0.50487,2.99647,0.08223,1.347,0.33979,0.88978,0.50343,2.92287,0.08238,1.38587,0.35011,0.88334,0.51493,3.06635,0.08248,1.35172,0.35698,0.938,0.51872,3.19673,0.08204,1.40081,0.35442,0.96648,0.53275,3.30239,0.08268
17,1.43807,0.33062,0.93989,0.50274,3.10967,0.08414,1.36864,0.34577,0.87946,0.50241,2.91173,0.08424,1.40664,0.32891,0.85036,0.50713,2.95787,0.08312,1.36511,0.3315,0.84392,0.50626,2.96815,0.08229,1.31741,0.34101,0.85249,0.50467,2.95934,0.08245,1.39058,0.3504,0.92111,0.51505,3.05493,0.08292,1.36024,0.35891,0.88618,0.5204,3.12999,0.08246,1.37286,0.35675,0.86675,0.53521,3.113,0.08384
18,1.42311,0.33079,0.95967,0.50287,3.12873,0.08416,1.37624,0.34565,0.84869,0.50314,2.9172,0.08413,1.37343,0.32968,0.86039,0.50815,2.92447,0.0835,1.33032,0.33275,0.84851,0.50744,2.96465,0.08246,1.33808,0.34168,0.87344,0.50509,2.96881,0.08255,1.40198,0.35071,0.90331,0.51531,3.13296,0.08261,1.37978,0.35987,0.86087,0.52234,3.16853,0.08251,1.41846,0.35772,0.91272,0.53578,3.21001,0.08373
19,1.41767,0.33132,0.9304,0.50325,3.13239,0.08398,1.33293,0.34655,0.87472,0.50283,2.92415,0.08409,1.36043,0.33055,0.8571,0.50927,2.93947,0.08356,1.33743,0.33401,0.88104,0.50749,2.97238,0.08274,1.31422,0.3427,0.87094,0.50526,2.98243,0.08232,1.3424,0.35204,0.89173,0.51584,3.06317,0.08258,1.31351,0.36195,0.91723,0.52262,3.15681,0.08233,1.27567,0.36242,0.98705,0.53501,3.14343,0.084
20,1.42153,0.3314,0.93702,0.50307,3.11183,0.08369,1.37585,0.34644,0.88336,0.50242,2.91177,0.08424,1.37687,0.3309,0.91485,0.50878,2.95394,0.08361,1.38614,0.33373,0.85274,0.50808,2.94462,0.08288,1.32467,0.34352,0.85876,0.50603,2.97634,0.08228,1.39638,0.35198,0.90388,0.51627,3.07888,0.08263,1.40229,0.36204,0.93586,0.52273,3.04392,0.08328,1.44629,0.36284,0.95916,0.53474,3.22088,0.08396
21,1.38909,0.33229,0.93244,0.50265,3.12141,0.08329,1.35743,0.34706,0.84423,0.50338,2.92342,0.08401,1.34379,0.33232,0.9049,0.50877,2.93048,0.0838,1.35242,0.33472,0.91806,0.5076,3.04293,0.08242,1.33215,0.34389,0.88239,0.50585,3.00333,0.08185,1.34315,0.35306,0.8789,0.51725,3.09837,0.08262,1.36989,0.36261,0.90529,0.52344,3.06365,0.08371,1.40233,0.3638,0.91431,0.53512,3.17543,0.08411
22,1.4014,0.33248,0.92951,0.50282,3.12513,0.08295,1.35103,0.34726,0.8469,0.50371,2.89932,0.08403,1.38538,0.33238,0.88915,0.50879,2.963,0.08367,1.36177,0.33496,0.88901,0.50716,2.99578,0.0822,1.32272,0.34444,0.88547,0.50561,2.96586,0.08177,1.37862,0.35339,0.89379,0.51762,3.05816,0.08304,1.36451,0.36308,0.89309,0.52386,3.09291,0.08403,1.32602,0.36575,0.88718,0.53609,3.20815,0.084
23,1.39349,0.33297,0.93669,0.50291,3.13351,0.08301,1.35003,0.34747,0.85479,0.50418,2.93114,0.08387,1.35877,0.33304,0.83567,0.51019,2.95589,0.08355,1.36637,0.33546,0.87781,0.50721,2.95831,0.08232,1.28005,0.34581,0.87905,0.50549,3.00938,0.08164,1.3834,0.35332,0.85822,0.51848,3.06932,0.08302,1.31802,0.36463,0.88638,0.52442,3.04235,0.08486,1.33728,0.36784,0.92581,0.53622,3.25299,0.08371
24,1.39334,0.33295,0.9292,0.50292,3.11921,0.08292,1.3307,0.34797,0.85631,0.50447,2.9208,0.08367,1.36129,0.33367,0.86834,0.51051,2.96933,0.0835,1.34883,0.33592,0.85516,0.50794,2.94688,0.08253,1.30888,0.34678,0.86042,0.50598,2.96351,0.08161,1.32261,0.35454,0.89436,0.51873,3.10308,0.08283,1.2971,0.36627,0.8666,0.5254,3.13167,0.08506,1.25318,0.37134,0.94568,0.53627,3.2863,0.0833
25,1.41283,0.33311,0.92866,0.50269,3.10431,0.08289,1.33999,0.34851,0.86529,0.50452,2.91621,0.08365,1.39112,0.33347,0.85089,0.51117,2.9684,0.08333,1.36557,0.33599,0.85825,0.50844,3.00362,0.08218,1.31977,0.34709,0.89067,0.50561,2.96012,0.08168,1.40825,0.35438,0.89024,0.5188,3.02983,0.08287,1.38965,0.36653,0.89262,0.52563,3.10313,0.08549,1.45287,0.37159,0.96263,0.53561,3.23714,0.0831
26,1.40059,0.33307,0.91798,0.50247,3.08825,0.08284,1.34565,0.34846,0.85515,0.50454,2.90482,0.0838,1.39531,0.33324,0.88631,0.51109,2.93359,0.08332,1.33577,0.33645,0.86116,0.50859,2.95082,0.08224,1.32164,0.34724,0.87834,0.50549,2.94474,0.08164,1.3563,0.35471,0.90138,0.51877,3.0676,0.08293,1.31698,0.3675,0.89983,0.52568,3.11784,0.08553,1.3536,0.37281,0.92619,0.53567,3.1716,0.08309
27,1.39069,0.33343,0.92738,0.50243,3.10888,0.08288,1.34951,0.34884,0.84738,0.50491,2.90225,0.08381,1.37788,0.3335,0.85869,0.51149,2.95607,0.08334,1.32316,0.33719,0.86888,0.50858,2.9365,0.08243,1.30072,0.34789,0.86119,0.50566,2.92496,0.08189,1.33633,0.35544,0.88555,0.51905,3.00167,0.08342,1.37971,0.36807,0.87499,0.52652,3.1328,0.08537,1.34412,0.37438,0.83515,0.53783,3.17777,0.08329
28,1.36677,0.33372,0.91846,0.5022,3.08303,0.08297,1.32573,0.34943,0.84942,0.50501,2.89797,0.08391,1.367,0.3337,0.86063,0.51189,2.97183,0.08325,1.33797,0.33777,0.86631,0.50867,2.94523,0.08243,1.30274,0.34852,0.85952,0.50602,2.98887,0.08172,1.34872,0.35584,0.87256,0.51941,3.09361,0.08334,1.29132,0.36925,0.8538,0.52732,3.10388,0.08553,1.29094,0.37647,0.88229,0.53847,3.19322,0.08313
29,1.38753,0.33388,0.91454,0.50216,3.06524,0.08313,1.32763,0.34983,0.85335,0.50501,2.92713,0.08391,1.35609,0.33399,0.86911,0.51209,2.95068,0.08318,1.33421,0.33821,0.86206,0.5089,2.96706,0.08248,1.25445,0.34956,0.85136,0.50633,2.9281,0.08188,1.2937,0.35704,0.86637,0.51988,3.05696,0.08342,1.3034,0.37032,0.86425,0.52781,3.11969,0.08548,1.29279,0.37803,0.88762,0.53899,3.19117,0.08307
30,1.38146,0.33401,0.90695,0.50151,3.07783,0.08348,1.31983,0.35031,0.85876,0.50492,2.87263,0.08413,1.36295,0.33408,0.86941,0.51221,2.95604,0.08307,1.33196,0.33873,0.8432,0.50943,2.9346,0.0825,1.29217,0.3501,0.82571,0.50743,2.99892,0.08169,1.30423,0.35812,0.88599,0.51989,3.05474,0.0834,1.25446,0.37209,0.85652,0.5287,3.10749,0.08539,1.25975,0.38039,0.81455,0.54093,3.15463,0.08322
31,1.39127,0.33419,0.89449,0.50159,3.06196,0.08351,1.32898,0.35067,0.85877,0.50492,2.91792,0.08394,1.34923,0.33445,0.84775,0.51257,2.94709,0.08295,1.32019,0.33939,0.86266,0.50956,2.95908,0.08254,1.2779,0.35109,0.81705,0.50844,2.92252,0.08185,1.27523,0.35969,0.84725,0.52076,3.07624,0.08324,1.27463,0.3736,0.85913,0.5294,3.15598,0.08541,1.30314,0.38202,0.84027,0.54232,3.27216,0.08294
32,1.38165,0.33434,0.91402,0.50128,3.07638,0.08348,1.32224,0.35099,0.83243,0.50532,2.91507,0.08376,1.34753,0.3349,0.86592,0.51262,2.9215,0.08307,1.31395,0.34013,0.84857,0.50999,2.95038,0.08253,1.28093,0.35184,0.83968,0.5087,2.97502,0.08172,1.2803,0.36092,0.87157,0.52096,3.05572,0.0832,1.27366,0.37496,0.86017,0.52997,3.15489,0.08519,1.25888,0.38365,0.86823,0.54273,3.1808,0.08292
33,1.3774,0.33435,0.90428,0.50117,3.07568,0.08331,1.35209,0.3509,0.84764,0.50546,2.90599,0.08368,1.34637,0.33531,0.88126,0.51247,2.92645,0.08315,1.32757,0.3405,0.87107,0.51001,2.92946,0.08256,1.29718,0.35212,0.83564,0.50908,2.96308,0.0817,1.32832,0.3613,0.84034,0.52173,3.05794,0.08318,1.27416,0.37592,0.88449,0.53012,3.1177,0.08518,1.34479,0.38415,0.88171,0.54321,3.29774,0.08267
34,1.37115,0.33453,0.89579,0.50126,3.08099,0.08326,1.32116,0.35131,0.8509,0.50543,2.92519,0.08353,1.32642,0.33597,0.85541,0.5127,2.95048,0.0831,1.29957,0.34132,0.84877,0.51017,2.94618,0.08257,1.30731,0.35231,0.83058,0.50968,2.90019,0.08188,1.31984,0.36175,0.87103,0.5218,3.05072,0.08318,1.29799,0.37668,0.83368,0.53101,3.04338,0.08555,1.2819,0.38591,0.82848,0.54412,3.1555,0.08278
35,1.37056,0.33458,0.88329,0.50163,3.05575,0.08326,1.29521,0.35184,0.85098,0.50545,2.9092,0.08359,1.33707,0.33648,0.81846,0.51337,2.95276,0.08307,1.30838,0.34183,0.83621,0.51056,2.93069,0.0826,1.27061,0.35295,0.80826,0.51055,2.95085,0.08193,1.27767,0.36273,0.85487,0.5222,3.08653,0.08305,1.28267,0.3776,0.82257,0.53189,3.0721,0.08564,1.26161,0.38733,0.81657,0.54529,3.22065,0.08282
36,1.36133,0.3349,0.90047,0.50173,3.05311,0.0833,1.32416,0.35197,0.84217,0.5055,2.89985,0.08348,1.35173,0.3367,0.85141,0.51364,2.95848,0.08298,1.3323,0.34195,0.82804,0.51111,2.96155,0.08248,1.26221,0.35381,0.81657,0.51118,2.91605,0.08211,1.29679,0.36339,0.86275,0.52233,3.03139,0.08311,1.2568,0.37871,0.87304,0.53217,3.08816,0.08558,1.30263,0.38828,0.83601,0.54621,3.14189,0.08306
37,1.36607,0.33502,0.8955,0.50185,3.04842,0.08342,1.31948,0.35221,0.82107,0.50612,2.91254,0.08348,1.3254,0.33737,0.80959,0.5146,2.94196,0.08295,1.30363,0.34245,0.81686,0.51198,2.98671,0.08237,1.31974,0.35386,0.82044,0.51175,2.88463,0.08239,1.31967,0.36358,0.82426,0.5231,3.05614,0.08316,1.32629,0.37908,0.81095,0.53344,3.11779,0.08563,1.33339,0.38926,0.75752,0.5483,3.25012,0.08296
38,1.36919,0.33495,0.88225,0.50212,3.08939,0.08334,1.31351,0.35241,0.83372,0.50645,2.89441,0.08348,1.30646,0.33831,0.84168,0.51493,2.94727,0.08296,1.27567,0.34338,0.85339,0.51194,2.95128,0.08234,1.2892,0.35428,0.81079,0.51248,2.91874,0.08261,1.29263,0.36422,0.8182,0.524,3.05168,0.08317,1.28559,0.37995,0.85547,0.53391,3.06364,0.08574,1.2846,0.39048,0.88452,0.54872,3.20021,0.0829
39,1.36199,0.33508,0.91994,0.50194,3.10304,0.08331,1.34476,0.35255,0.81921,0.50686,2.87599,0.08378,1.3397,0.33841,0.82608,0.51559,2.92381,0.08291,1.26834,0.34429,0.81579,0.51268,3.00578,0.0822,1.2539,0.35504,0.84484,0.51248,2.97313,0.08258,1.23851,0.36564,0.87999,0.52378,3.01599,0.08319,1.19229,0.38163,0.8877,0.53362,3.12591,0.08567,1.18122,0.39259,0.90182,0.54895,3.18134,0.08289
40,1.37359,0.33533,0.88167,0.50212,3.04943,0.08323,1.33645,0.35252,0.83695,0.50703,2.89442,0.0837,1.34438,0.33862,0.84306,0.51578,2.96851,0.08286,1.3208,0.34454,0.84344,0.51282,2.96636,0.08221,1.27585,0.35553,0.83496,0.51281,2.92457,0.08266,1.33922,0.36572,0.8464,0.52414,3.00378,0.08332,1.30399,0.38208,0.86964,0.53387,3.11016,0.08572,1.39565,0.39257,0.83112,0.54989,3.13966,0.08296
41,1.36931,0.33572,0.88404,0.50237,3.05913,0.08324,1.32425,0.35267,0.82527,0.50744,2.90367,0.08369,1.36419,0.33864,0.85031,0.51599,2.97183,0.08275,1.28848,0.3451,0.84458,0.51312,2.92439,0.08224,1.28444,0.35583,0.84625,0.51298,2.93759,0.08268,1.25697,0.3666,0.83502,0.5247,3.03762,0.0833,1.2616,0.38286,0.83154,0.53469,3.04211,0.08589,1.39328,0.39261,0.87372,0.55022,3.151,0.08316
42,1.35479,0.33585,0.89562,0.50235,3.06967,0.08324,1.33789,0.35255,0.82831,0.50761,2.91185,0.0837,1.32862,0.33904,0.85684,0.51597,2.93619,0.08278,1.32062,0.34525,0.82006,0.51361,2.90976,0.08237,1.29242,0.35603,0.83967,0.51318,2.93944,0.08272,1.29649,0.36696,0.83727,0.52496,3.04583,0.08336,1.29681,0.38328,0.85384,0.53497,3.11414,0.08585,1.34001,0.39314,0.83967,0.55092,3.21737,0.08313
43,1.35469,0.33584,0.88532,0.50235,3.04761,0.08314,1.30024,0.35281,0.81891,0.50788,2.91157,0.08366,1.31043,0.33957,0.83692,0.51622,2.9322,0.0828,1.31117,0.34555,0.83999,0.51372,2.95285,0.08231,1.26337,0.35648,0.85205,0.51321,2.95107,0.08276,1.27979,0.36745,0.86876,0.52507,3.0474,0.08341,1.22785,0.3843,0.84286,0.53531,3.1055,0.08585,1.22617,0.3944,0.87798,0.55105,3.18063,0.08318
44,1.351,0.33645,0.88606,0.50243,3.05016,0.08314,1.28455,0.35335,0.85159,0.50785,2.88142,0.08382,1.32606,0.33991,0.85243,0.51629,2.92541,0.0828,1.27914,0.34603,0.85223,0.51372,2.97563,0.08225,1.24899,0.35707,0.8585,0.51311,2.92055,0.08288,1.28946,0.36782,0.85489,0.52526,3.05267,0.08336,1.26503,0.38507,0.84423,0.5357,3.15396,0.08575,1.31305,0.39497,0.8905,0.55114,3.22005,0.08318
45,1.35307,0.33675,0.88061,0.50267,3.03324,0.08318,1.31821,0.35353,0.82729,0.50796,2.89394,0.08387,1.30968,0.34038,0.83151,0.51667,2.94426,0.08286,1.26928,0.3467,0.80269,0.51435,2.96328,0.08217,1.25512,0.35755,0.83256,0.51333,2.87976,0.08297,1.28766,0.36834,0.84396,0.52539,3.03744,0.08338,1.2176,0.38611,0.81521,0.53639,3.11785,0.08565,1.28899,0.39567,0.8809,0.55088,3.13064,0.0832
46,1.34561,0.33695,0.87052,0.50288,3.03675,0.08311,1.2908,0.35393,0.82245,0.50815,2.93291,0.08379,1.31663,0.34075,0.82685,0.51696,2.92402,0.08293,1.25846,0.34736,0.82423,0.51467,2.9108,0.08231,1.24333,0.35806,0.82235,0.51372,2.96528,0.08292,1.24637,0.36912,0.82868,0.52575,3.03046,0.0834,1.19867,0.38715,0.80879,0.53708,3.15331,0.08559,1.21407,0.39665,0.78481,0.55177,3.1553,0.08309
47,1.33931,0.33718,0.85976,0.50307,3.04063,0.08315,1.30441,0.35414,0.83816,0.50811,2.89337,0.08371,1.33066,0.34092,0.84234,0.51703,2.9111,0.08307,1.29232,0.34769,0.82686,0.51494,2.89814,0.08249,1.25209,0.35856,0.82216,0.51412,2.91677,0.0831,1.30332,0.36956,0.84658,0.52583,3.02944,0.08346,1.23078,0.38799,0.83849,0.53726,3.11936,0.08552,1.30862,0.39703,0.77196,0.55289,3.21975,0.08295
48,1.35144,0.33733,0.87343,0.50314,3.02893,0.08324,1.29878,0.35439,0.82918,0.50818,2.84919,0.08389,1.31088,0.34116,0.85168,0.51703,2.91503,0.08313,1.25374,0.34833,0.80897,0.51534,2.93088,0.08247,1.24975,0.35899,0.81956,0.51447,2.9392,0.08306,1.27143,0.37016,0.85664,0.52589,3.00248,0.08357,1.21807,0.38886,0.80747,0.53786,3.01542,0.08558,1.22303,0.39804,0.79966,0.55345,3.11062,0.08303
49,1.34277,0.33745,0.87617,0.50327,3.03725,0.08336,1.31415,0.35451,0.81351,0.50845,2.90955,0.08389,1.31771,0.34137,0.80873,0.51746,2.90136,0.08316,1.29018,0.34858,0.80603,0.5159,2.93629,0.08239,1.2574,0.35933,0.79338,0.51506,2.90521,0.08303,1.29053,0.3703,0.80027,0.52656,3.05098,0.08351,1.24044,0.38966,0.79817,0.5385,3.17237,0.08545,1.29619,0.39837,0.82872,0.55395,3.07364,0.08311
50,1.32996,0.33754,0.86832,0.50344,3.02501,0.0834,1.30588,0.3547,0.81916,0.50869,2.86069,0.08405,1.26916,0.34206,0.81162,0.5179,2.89463,0.08321,1.28408,0.34891,0.80826,0.51631,2.94972,0.08236,1.26636,0.35962,0.82963,0.51525,2.93917,0.08299,1.22323,0.37139,0.81255,0.5271,3.03667,0.08358,1.25139,0.39017,0.81457,0.53903,3.11633,0.08534,1.28226,0.39894,0.84119,0.55429,3.2228,0.08303
51,1.32669,0.33774,0.87328,0.50352,3.0373,0.08335,1.30036,0.35485,0.84101,0.50865,2.89901,0.08401,1.30967,0.34233,0.82484,0.51821,2.94067,0.08319,1.27834,0.34934,0.84163,0.51635,2.92887,0.08236,1.21426,0.36028,0.82762,0.51548,2.91748,0.08298,1.26586,0.37185,0.85025,0.52718,3.02828,0.08351,1.22612,0.39093,0.86198,0.53905,3.15316,0.08525,1.29415,0.39947,0.82322,0.55484,3.22978,0.08286
52,1.33231,0.33785,0.85865,0.50377,3.00912,0.08336,1.29325,0.35511,0.79308,0.50913,2.90536,0.084,1.28355,0.34294,0.80731,0.51871,2.9586,0.08313,1.24546,0.34994,0.80481,0.51684,2.90317,0.08244,1.23645,0.36081,0.7943,0.51599,2.91215,0.0831,1.24452,0.37249,0.77745,0.52813,3.06567,0.08341,1.2042,0.39197,0.81656,0.53959,3.08419,0.08527,1.2446,0.40024,0.77412,0.55582,3.11099,0.08289
53,1.3263,0.33813,0.85889,0.50396,3.02724,0.08333,1.28658,0.35536,0.80825,0.50946,2.8837,0.08404,1.3062,0.34319,0.80297,0.51925,2.9305,0.0831,1.25703,0.35051,0.78517,0.51749,2.90804,0.08248,1.25101,0.36118,0.78738,0.51663,2.92593,0.08304,1.22992,0.37317,0.8011,0.52866,2.95936,0.08362,1.23084,0.39263,0.77173,0.54051,3.06355,0.08523,1.24294,0.40118,0.80127,0.55654,3.13951,0.08287
54,1.33887,0.3384,0.86723,0.50403,3.03091,0.08344,1.29667,0.35566,0.80049,0.5098,2.8941,0.08403,1.27034,0.34371,0.83103,0.5194,2.9315,0.08311,1.24148,0.35115,0.80818,0.51786,2.94084,0.08246,1.19851,0.36201,0.79886,0.51707,2.91687,0.08302,1.21542,0.37397,0.83016,0.52893,2.99239,0.08371,1.17512,0.39367,0.82204,0.54086,3.10304,0.08519,1.15129,0.40272,0.81179,0.55698,3.12516,0.08296
