batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.60517,0.32897,43639
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.62016,0.32895,43639
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.62258,0.34641,43639
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.70553,0.32327,43639
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.66028,0.3245,43639
0,0,age_bin,ema_d0.99,0.01,0.0001,1.66383,0.33488,43639
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.58731,0.32521,43639
0,0,age_bin,mlp_h16,0.001,0.0,1.11243,0.34946,43639
0,0,age_bin,mlp_h32,0.001,0.0,1.10285,0.37212,43639
0,0,age_bin,mlp_h64,0.001,0.0,1.13494,0.3157,43639
0,0,age_bin,mlp_h128,0.001,0.0,1.11034,0.37006,43639
0,0,age_bin,attention,0.0001,1e-05,1.0992,0.25,43639
0,0,age_bin,shuffled,0.01,0.0001,1.57512,0.33365,43639
0,0,gender,ema_lr1e-3,0.001,0.0001,1.0516,0.4982,43639
0,0,gender,ema_lr5e-3,0.005,0.0001,1.00532,0.49657,43639
0,0,gender,ema_lr1e-2,0.01,0.0001,1.06875,0.49708,43639
0,0,gender,ema_lr5e-2,0.05,0.0001,0.99142,0.52031,43639
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.00264,0.49967,43639
0,0,gender,ema_d0.99,0.01,0.0001,0.99861,0.50494,43639
0,0,gender,ema_d0.9999,0.01,0.0001,1.03192,0.50242,43639
0,0,gender,mlp_h16,0.001,0.0,0.7047,0.46644,43639
0,0,gender,mlp_h32,0.001,0.0,0.70113,0.51071,43639
0,0,gender,mlp_h64,0.001,0.0,0.69617,0.53251,43639
0,0,gender,mlp_h128,0.001,0.0,0.69991,0.50198,43639
0,0,gender,attention,0.0001,1e-05,0.69341,0.44531,43639
0,0,gender,shuffled,0.01,0.0001,1.07985,0.49137,43639
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.28279,0.07814,43639
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.32366,0.07993,43639
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.26922,0.08385,43639
