batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.6381,0.32836,41232
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.61767,0.3247,41232
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.63958,0.3375,41232
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.60508,0.34522,41232
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.6125,0.34495,41232
0,0,age_bin,ema_d0.99,0.01,0.0001,1.58804,0.31827,41232
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.64397,0.32962,41232
0,0,age_bin,mlp_h16,0.001,0.0,1.12521,0.35579,41232
0,0,age_bin,mlp_h32,0.001,0.0,1.12914,0.34827,41232
0,0,age_bin,mlp_h64,0.001,0.0,1.14115,0.29426,41232
0,0,age_bin,mlp_h128,0.001,0.0,1.0992,0.38351,41232
0,0,age_bin,attention,0.0001,1e-05,1.09847,0.35156,41232
0,0,age_bin,shuffled,0.01,0.0001,1.68515,0.33105,41232
0,0,gender,ema_lr1e-3,0.001,0.0001,1.12445,0.49471,41232
0,0,gender,ema_lr5e-3,0.005,0.0001,1.05776,0.50223,41232
0,0,gender,ema_lr1e-2,0.01,0.0001,1.02388,0.49932,41232
0,0,gender,ema_lr5e-2,0.05,0.0001,1.06395,0.50948,41232
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06239,0.49673,41232
0,0,gender,ema_d0.99,0.01,0.0001,0.97997,0.50614,41232
0,0,gender,ema_d0.9999,0.01,0.0001,1.03685,0.49716,41232
0,0,gender,mlp_h16,0.001,0.0,0.70122,0.518,41232
0,0,gender,mlp_h32,0.001,0.0,0.69799,0.50902,41232
0,0,gender,mlp_h64,0.001,0.0,0.70155,0.49416,41232
0,0,gender,mlp_h128,0.001,0.0,0.70448,0.50922,41232
0,0,gender,attention,0.0001,1e-05,0.69333,0.48438,41232
0,0,gender,shuffled,0.01,0.0001,1.09595,0.49636,41232
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.28573,0.08248,41232
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.27658,0.08496,41232
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.3127,0.08423,41232
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.32024,0.08185,41232
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.32902,0.08358,41232
0,0,star_sign,ema_d0.99,0.01,0.0001,3.33131,0.08566,41232
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.23799,0.08792,41232
0,0,star_sign,mlp_h16,0.001,0.0,2.54079,0.08949,41232
0,0,star_sign,mlp_h32,0.001,0.0,2.55084,0.04155,41232
0,0,star_sign,mlp_h64,0.001,0.0,2.51458,0.08248,41232
0,0,star_sign,mlp_h128,0.001,0.0,2.47351,0.10797,41232
0,0,star_sign,attention,0.0001,1e-05,2.48444,0.08594,41232
0,0,star_sign,shuffled,0.01,0.0001,3.22465,0.08115,41232
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.60362,0.32288,41232
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.58762,0.33869,41232
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.60492,0.33103,41232
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.58112,0.34362,41232
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.63552,0.32053,41232
0,4,age_bin,ema_d0.99,0.01,0.0001,1.52371,0.3548,41232
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.5894,0.33506,41232
0,4,age_bin,mlp_h16,0.001,0.0,1.16731,0.27825,41232
0,4,age_bin,mlp_h32,0.001,0.0,1.14596,0.31046,41232
0,4,age_bin,mlp_h64,0.001,0.0,1.13512,0.29754,41232
0,4,age_bin,mlp_h128,0.001,0.0,1.10325,0.35305,41232
0,4,age_bin,attention,0.0001,1e-05,1.09548,0.40625,41232
0,4,age_bin,shuffled,0.01,0.0001,1.62519,0.33178,41232
0,4,gender,ema_lr1e-3,0.001,0.0001,1.06647,0.4977,41232
0,4,gender,ema_lr5e-3,0.005,0.0001,1.04738,0.50783,41232
0,4,gender,ema_lr1e-2,0.01,0.0001,1.04594,0.50437,41232
0,4,gender,ema_lr5e-2,0.05,0.0001,1.05646,0.50861,41232
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.04304,0.51268,41232
0,4,gender,ema_d0.99,0.01,0.0001,1.05323,0.5041,41232
0,4,gender,ema_d0.9999,0.01,0.0001,1.03449,0.50521,41232
0,4,gender,mlp_h16,0.001,0.0,0.72586,0.48152,41232
0,4,gender,mlp_h32,0.001,0.0,0.74034,0.4764,41232
0,4,gender,mlp_h64,0.001,0.0,0.70895,0.48215,41232
0,4,gender,mlp_h128,0.001,0.0,0.71053,0.48538,41232
0,4,gender,attention,0.0001,1e-05,1.79427,0.48438,41232
0,4,gender,shuffled,0.01,0.0001,1.07972,0.50226,41232
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.25868,0.08273,41232
0,4,star_sign,ema_lr5e-3,0.005,0.0001,3.2674,0.08612,41232
0,4,star_sign,ema_lr1e-2,0.01,0.0001,3.27835,0.08367,41232
0,4,star_sign,ema_lr5e-2,0.05,0.0001,3.25159,0.08333,41232
0,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.26202,0.08302,41232
0,4,star_sign,ema_d0.99,0.01,0.0001,3.27347,0.08205,41232
0,4,star_sign,ema_d0.9999,0.01,0.0001,3.28047,0.08554,41232
0,4,star_sign,mlp_h16,0.001,0.0,2.5254,0.08755,41232
0,4,star_sign,mlp_h32,0.001,0.0,2.54482,0.06483,41232
0,4,star_sign,mlp_h64,0.001,0.0,2.50405,0.08683,41232
0,4,star_sign,mlp_h128,0.001,0.0,2.51973,0.0771,41232
0,4,star_sign,attention,0.0001,1e-05,2.4844,0.125,41232
0,4,star_sign,shuffled,0.01,0.0001,3.27202,0.08442,41232
0,8,age_bin,ema_lr1e-3,0.001,0.0001,1.65188,0.32715,41232
0,8,age_bin,ema_lr5e-3,0.005,0.0001,1.61495,0.33372,41232
0,8,age_bin,ema_lr1e-2,0.01,0.0001,1.63557,0.32354,41232
0,8,age_bin,ema_lr5e-2,0.05,0.0001,1.64654,0.33037,41232
0,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.67511,0.32024,41232
0,8,age_bin,ema_d0.99,0.01,0.0001,1.60149,0.33564,41232
