model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,age_bin,0.34197,0.31982,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,age_bin,0.34553,0.34296,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,age_bin,0.32108,0.31925,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,age_bin,0.34125,0.25642,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,age_bin,0.3595,0.35878,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,age_bin,0.32418,0.3237,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,age_bin,0.36615,0.36579,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,age_bin,0.3266,0.32651,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,age_bin,0.43131,0.36942,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,age_bin,0.33333,0.21647,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,age_bin,0.33333,0.21647,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,age_bin,0.33333,0.21647,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,age_bin,0.33333,0.21647,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,gender,0.49998,0.49938,0.50859,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,gender,0.50989,0.50915,0.51958,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,gender,0.53412,0.53162,0.55349,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,gender,0.53876,0.53718,0.54129,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,gender,0.51156,0.5113,0.52025,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,gender,0.51984,0.51982,0.54689,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,gender,0.49805,0.49738,0.50073,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,gender,0.5,0.33746,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,gender,0.5,0.33746,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,gender,0.5,0.33746,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,gender,0.50942,0.37484,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,gender,0.5,0.32916,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,gender,0.51471,0.51415,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,gender,0.57114,0.55169,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,gender,0.56836,0.49662,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,gender,0.55518,0.46637,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,gender,0.51905,0.3809,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,gender,0.5,0.32916,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,gender,0.5,0.32916,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,star_sign,0.10816,0.01627,,0.08948,0.12881,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,star_sign,0.25565,0.03393,,0.23006,0.2822,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,star_sign,0.63717,0.06486,,0.60961,0.66568,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,star_sign,0.68338,0.06766,,0.65388,0.71091,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,star_sign,0.66175,0.06637,,0.63127,0.69125,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,star_sign,0.6057,0.06287,,0.57719,0.63618,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,star_sign,0.64602,0.06541,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,star_sign,0.99803,0.49951,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,4,age_bin,0.33134,0.32429,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,4,age_bin,0.35716,0.34198,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,4,age_bin,0.36435,0.36323,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,4,age_bin,0.40184,0.40182,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,4,age_bin,0.34274,0.33852,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,4,age_bin,0.36224,0.35956,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,4,age_bin,0.3752,0.37206,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,4,age_bin,0.35354,0.27123,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,4,age_bin,0.39372,0.35051,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,4,age_bin,0.38906,0.34047,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,4,age_bin,0.37222,0.30735,,,,True
Qwen/Qwen3-1.7B-Base,attention,4,age_bin,0.33333,0.21647,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,4,age_bin,0.32826,0.32751,,,,True
