batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.56521,0.35721,2080
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.66021,0.32644,2080
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.5012,0.36298,2080
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.62358,0.34038,2080
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.61557,0.33942,2080
0,0,age_bin,ema_d0.99,0.01,0.0001,1.62208,0.29567,2080
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.54755,0.35769,2080
0,0,age_bin,mlp_h16,0.001,0.0,1.05211,0.50817,2080
0,0,age_bin,mlp_h32,0.001,0.0,1.18835,0.23317,2080
0,0,age_bin,mlp_h64,0.001,0.0,1.14468,0.25048,2080
0,0,age_bin,mlp_h128,0.001,0.0,1.1222,0.30962,2080
0,0,age_bin,attention,0.0001,1e-05,1.09932,0.26562,2080
0,0,age_bin,shuffled,0.01,0.0001,1.59434,0.34663,2080
0,0,gender,ema_lr1e-3,0.001,0.0001,1.04039,0.51731,2080
0,0,gender,ema_lr5e-3,0.005,0.0001,1.0051,0.50865,2080
0,0,gender,ema_lr1e-2,0.01,0.0001,1.07722,0.49519,2080
0,0,gender,ema_lr5e-2,0.05,0.0001,1.01212,0.50865,2080
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.02494,0.52212,2080
0,0,gender,ema_d0.99,0.01,0.0001,1.08875,0.48654,2080
0,0,gender,ema_d0.9999,0.01,0.0001,1.1406,0.47692,2080
0,0,gender,mlp_h16,0.001,0.0,0.70631,0.49567,2080
0,0,gender,mlp_h32,0.001,0.0,0.73473,0.51346,2080
0,0,gender,mlp_h64,0.001,0.0,0.71048,0.50625,2080
0,0,gender,mlp_h128,0.001,0.0,0.70018,0.51635,2080
0,0,gender,attention,0.0001,1e-05,0.69276,0.51562,2080
0,0,gender,shuffled,0.01,0.0001,1.06592,0.50192,2080
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.37469,0.1101,2080
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.34595,0.11683,2080
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.30775,0.0851,2080
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.27835,0.0875,2080
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.31721,0.04856,2080
0,0,star_sign,ema_d0.99,0.01,0.0001,3.33172,0.06587,2080
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.28305,0.06106,2080
0,0,star_sign,mlp_h16,0.001,0.0,3.19008,0.0,2080
0,0,star_sign,mlp_h32,0.001,0.0,2.53326,0.05769,2080
0,0,star_sign,mlp_h64,0.001,0.0,2.55561,0.03413,2080
0,0,star_sign,mlp_h128,0.001,0.0,2.42759,0.17115,2080
0,0,star_sign,attention,0.0001,1e-05,2.4732,0.45312,2080
0,0,star_sign,shuffled,0.01,0.0001,3.27433,0.09183,2080
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.75321,0.33558,2080
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.64967,0.31827,2080
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.67258,0.325,2080
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.62187,0.33462,2080
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.58872,0.33317,2080
0,4,age_bin,ema_d0.99,0.01,0.0001,1.59275,0.34375,2080
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.66616,0.30913,2080
0,4,age_bin,mlp_h16,0.001,0.0,1.20391,0.23413,2080
0,4,age_bin,mlp_h32,0.001,0.0,1.08096,0.41683,2080
0,4,age_bin,mlp_h64,0.001,0.0,1.0882,0.34663,2080
0,4,age_bin,mlp_h128,0.001,0.0,1.14672,0.26538,2080
0,4,age_bin,attention,0.0001,1e-05,1.23155,0.24219,2080
0,4,age_bin,shuffled,0.01,0.0001,1.57281,0.34471,2080
0,4,gender,ema_lr1e-3,0.001,0.0001,1.0946,0.48077,2080
0,4,gender,ema_lr5e-3,0.005,0.0001,1.03376,0.51731,2080
0,4,gender,ema_lr1e-2,0.01,0.0001,1.03555,0.51442,2080
0,4,gender,ema_lr5e-2,0.05,0.0001,1.09653,0.47356,2080
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06209,0.5149,2080
0,4,gender,ema_d0.99,0.01,0.0001,0.97118,0.50673,2080
0,4,gender,ema_d0.9999,0.01,0.0001,1.04721,0.49231,2080
0,4,gender,mlp_h16,0.001,0.0,0.69851,0.51779,2080
0,4,gender,mlp_h32,0.001,0.0,0.71694,0.51635,2080
0,4,gender,mlp_h64,0.001,0.0,0.71437,0.48654,2080
0,4,gender,mlp_h128,0.001,0.0,0.70042,0.50769,2080
0,4,gender,attention,0.0001,1e-05,0.70951,0.46875,2080
0,4,gender,shuffled,0.01,0.0001,1.08935,0.49423,2080
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.24994,0.09183,2080
0,4,star_sign,ema_lr5e-3,0.005,0.0001,3.31603,0.07452,2080
0,4,star_sign,ema_lr1e-2,0.01,0.0001,3.30838,0.06731,2080
0,4,star_sign,ema_lr5e-2,0.05,0.0001,3.2665,0.08029,2080
0,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.28791,0.05481,2080
0,4,star_sign,ema_d0.99,0.01,0.0001,3.30201,0.07885,2080
0,4,star_sign,ema_d0.9999,0.01,0.0001,3.30826,0.06058,2080
0,4,star_sign,mlp_h16,0.001,0.0,2.69623,0.00096,2080
0,4,star_sign,mlp_h32,0.001,0.0,2.39046,0.06923,2080
0,4,star_sign,mlp_h64,0.001,0.0,2.51894,0.07067,2080
0,4,star_sign,mlp_h128,0.001,0.0,2.6603,0.00577,2080
0,4,star_sign,attention,0.0001,1e-05,3.41119,0.0,2080
0,4,star_sign,shuffled,0.01,0.0001,3.34179,0.08702,2080
0,8,age_bin,ema_lr1e-3,0.001,0.0001,1.50533,0.32837,2080
0,8,age_bin,ema_lr5e-3,0.005,0.0001,1.55128,0.29375,2080
0,8,age_bin,ema_lr1e-2,0.01,0.0001,1.49921,0.34567,2080
0,8,age_bin,ema_lr5e-2,0.05,0.0001,1.5742,0.31923,2080
0,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.48346,0.30433,2080
0,8,age_bin,ema_d0.99,0.01,0.0001,1.4972,0.33798,2080
0,8,age_bin,ema_d0.9999,0.01,0.0001,1.44426,0.32644,2080
0,8,age_bin,mlp_h16,0.001,0.0,1.10981,0.33654,2080
0,8,age_bin,mlp_h32,0.001,0.0,1.10772,0.32067,2080
0,8,age_bin,mlp_h64,0.001,0.0,1.08987,0.40529,2080
0,8,age_bin,mlp_h128,0.001,0.0,1.10046,0.37019,2080
0,8,age_bin,attention,0.0001,1e-05,1.41285,0.22656,2080
0,8,age_bin,shuffled,0.01,0.0001,1.49279,0.32885,2080
0,8,gender,ema_lr1e-3,0.001,0.0001,1.04995,0.49712,2080
0,8,gender,ema_lr5e-3,0.005,0.0001,0.91736,0.50962,2080
0,8,gender,ema_lr1e-2,0.01,0.0001,1.17593,0.49567,2080
0,8,gender,ema_lr5e-2,0.05,0.0001,1.02806,0.47837,2080
0,8,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.12607,0.49423,2080
0,8,gender,ema_d0.99,0.01,0.0001,1.01591,0.5024,2080
0,8,gender,ema_d0.9999,0.01,0.0001,1.14812,0.51538,2080
0,8,gender,mlp_h16,0.001,0.0,0.70612,0.48702,2080
0,8,gender,mlp_h32,0.001,0.0,0.69766,0.50048,2080
0,8,gender,mlp_h64,0.001,0.0,0.70153,0.49663,2080
0,8,gender,mlp_h128,0.001,0.0,0.7066,0.50481,2080
0,8,gender,attention,0.0001,1e-05,0.7217,0.5,2080
0,8,gender,shuffled,0.01,0.0001,0.97088,0.48894,2080
0,8,star_sign,ema_lr1e-3,0.001,0.0001,3.19355,0.18894,2080
0,8,star_sign,ema_lr5e-3,0.005,0.0001,3.17796,0.07452,2080
0,8,star_sign,ema_lr1e-2,0.01,0.0001,3.17584,0.08558,2080
0,8,star_sign,ema_lr5e-2,0.05,0.0001,3.31691,0.10096,2080
0,8,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.53695,0.0851,2080
0,8,star_sign,ema_d0.99,0.01,0.0001,3.15644,0.12692,2080
0,8,star_sign,ema_d0.9999,0.01,0.0001,3.17434,0.06923,2080
0,8,star_sign,mlp_h16,0.001,0.0,2.59118,0.00673,2080
0,8,star_sign,mlp_h32,0.001,0.0,2.43645,0.075,2080
0,8,star_sign,mlp_h64,0.001,0.0,2.44823,0.11154,2080
0,8,star_sign,mlp_h128,0.001,0.0,2.37045,0.21394,2080
0,8,star_sign,attention,0.0001,1e-05,12.17373,0.0,2080
0,8,star_sign,shuffled,0.01,0.0001,3.37033,0.04231,2080
0,12,age_bin,ema_lr1e-3,0.001,0.0001,1.73351,0.3875,2080
0,12,age_bin,ema_lr5e-3,0.005,0.0001,1.55951,0.32981,2080
0,12,age_bin,ema_lr1e-2,0.01,0.0001,1.70507,0.32885,2080
0,12,age_bin,ema_lr5e-2,0.05,0.0001,1.51888,0.28846,2080
0,12,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.55063,0.31635,2080
0,12,age_bin,ema_d0.99,0.01,0.0001,1.67492,0.30048,2080
0,12,age_bin,ema_d0.9999,0.01,0.0001,1.52068,0.34087,2080
0,12,age_bin,mlp_h16,0.001,0.0,1.18407,0.22308,2080
0,12,age_bin,mlp_h32,0.001,0.0,1.10985,0.37067,2080
0,12,age_bin,mlp_h64,0.001,0.0,1.1645,0.27212,2080
0,12,age_bin,mlp_h128,0.001,0.0,1.1191,0.29279,2080
0,12,age_bin,attention,0.0001,1e-05,89.52473,0.21094,2080
