batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,4,star_sign,ema_d0.9999,0.01,0.0001,3.38322,0.06817,2171
0,4,star_sign,mlp_h16,0.001,0.0,2.74766,0.0,2171
0,4,star_sign,mlp_h32,0.001,0.0,2.56499,0.02579,2171
0,4,star_sign,mlp_h64,0.001,0.0,2.60653,0.00368,2171
0,4,star_sign,mlp_h128,0.001,0.0,2.30148,0.43805,2171
0,4,star_sign,attention,0.0001,1e-05,2.56392,0.0,2171
0,4,star_sign,shuffled,0.01,0.0001,3.12561,0.05573,2171
0,8,age_bin,ema_lr1e-3,0.001,0.0001,1.71731,0.35007,2171
0,8,age_bin,ema_lr5e-3,0.005,0.0001,1.59505,0.33441,2171
0,8,age_bin,ema_lr1e-2,0.01,0.0001,1.65438,0.33211,2171
0,8,age_bin,ema_lr5e-2,0.05,0.0001,1.9623,0.33164,2171
0,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.59016,0.31414,2171
0,8,age_bin,ema_d0.99,0.01,0.0001,1.57342,0.32658,2171
0,8,age_bin,ema_d0.9999,0.01,0.0001,1.47829,0.33072,2171
0,8,age_bin,mlp_h16,0.001,0.0,1.13234,0.30401,2171
0,8,age_bin,mlp_h32,0.001,0.0,1.09033,0.47305,2171
0,8,age_bin,mlp_h64,0.001,0.0,1.11924,0.40903,2171
0,8,age_bin,mlp_h128,0.001,0.0,1.1771,0.22156,2171
0,8,age_bin,attention,0.0001,1e-05,1.31785,0.1875,2171
0,8,age_bin,shuffled,0.01,0.0001,1.54248,0.31276,2171
0,8,gender,ema_lr1e-3,0.001,0.0001,0.9126,0.50299,2171
0,8,gender,ema_lr5e-3,0.005,0.0001,0.97691,0.46522,2171
0,8,gender,ema_lr1e-2,0.01,0.0001,0.98809,0.49977,2171
0,8,gender,ema_lr5e-2,0.05,0.0001,1.05891,0.47305,2171
0,8,gender,ema_lr1e-2_wd1e-3,0.01,0.001,0.91107,0.49378,2171
0,8,gender,ema_d0.99,0.01,0.0001,1.09262,0.46799,2171
0,8,gender,ema_d0.9999,0.01,0.0001,1.06879,0.4947,2171
0,8,gender,mlp_h16,0.001,0.0,0.72931,0.4445,2171
0,8,gender,mlp_h32,0.001,0.0,0.69209,0.51958,2171
0,8,gender,mlp_h64,0.001,0.0,0.75123,0.3883,2171
0,8,gender,mlp_h128,0.001,0.0,0.71477,0.45417,2171
0,8,gender,attention,0.0001,1e-05,0.69188,0.53125,2171
0,8,gender,shuffled,0.01,0.0001,0.98134,0.47213,2171
0,8,star_sign,ema_lr1e-3,0.001,0.0001,3.21045,0.05573,2171
0,8,star_sign,ema_lr5e-3,0.005,0.0001,3.19594,0.0912,2171
0,8,star_sign,ema_lr1e-2,0.01,0.0001,3.19603,0.0585,2171
0,8,star_sign,ema_lr5e-2,0.05,0.0001,3.10039,0.11239,2171
0,8,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.12735,0.0585,2171
0,8,star_sign,ema_d0.99,0.01,0.0001,3.14007,0.11193,2171
0,8,star_sign,ema_d0.9999,0.01,0.0001,3.40289,0.09074,2171
0,8,star_sign,mlp_h16,0.001,0.0,2.35545,0.05988,2171
0,8,star_sign,mlp_h32,0.001,0.0,2.48078,0.0866,2171
0,8,star_sign,mlp_h64,0.001,0.0,2.37168,0.26209,2171
0,8,star_sign,mlp_h128,0.001,0.0,2.21677,0.53662,2171
0,8,star_sign,attention,0.0001,1e-05,2.56754,0.0,2171
0,8,star_sign,shuffled,0.01,0.0001,3.29141,0.07969,2171
0,12,age_bin,ema_lr1e-3,0.001,0.0001,1.55449,0.31829,2171
0,12,age_bin,ema_lr5e-3,0.005,0.0001,1.77003,0.3427,2171
0,12,age_bin,ema_lr1e-2,0.01,0.0001,1.74561,0.31092,2171
0,12,age_bin,ema_lr5e-2,0.05,0.0001,1.57838,0.32704,2171
0,12,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.72343,0.3123,2171
0,12,age_bin,ema_d0.99,0.01,0.0001,1.51734,0.3404,2171
0,12,age_bin,ema_d0.9999,0.01,0.0001,1.5234,0.30723,2171
0,12,age_bin,mlp_h16,0.001,0.0,1.12081,0.35007,2171
0,12,age_bin,mlp_h32,0.001,0.0,1.14201,0.26255,2171
0,12,age_bin,mlp_h64,0.001,0.0,1.13037,0.31046,2171
0,12,age_bin,mlp_h128,0.001,0.0,1.1414,0.26163,2171
0,12,age_bin,attention,0.0001,1e-05,1.42969,0.50781,2171
0,12,age_bin,shuffled,0.01,0.0001,1.53893,0.31414,2171
0,12,gender,ema_lr1e-3,0.001,0.0001,0.95911,0.52602,2171
0,12,gender,ema_lr5e-3,0.005,0.0001,1.11408,0.48779,2171
0,12,gender,ema_lr1e-2,0.01,0.0001,1.02651,0.5076,2171
0,12,gender,ema_lr5e-2,0.05,0.0001,1.07674,0.53708,2171
0,12,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.17364,0.5076,2171
0,12,gender,ema_d0.99,0.01,0.0001,1.01199,0.51819,2171
0,12,gender,ema_d0.9999,0.01,0.0001,0.94876,0.50622,2171
0,12,gender,mlp_h16,0.001,0.0,0.70278,0.49839,2171
0,12,gender,mlp_h32,0.001,0.0,0.72024,0.45693,2171
0,12,gender,mlp_h64,0.001,0.0,0.67921,0.58821,2171
0,12,gender,mlp_h128,0.001,0.0,0.68743,0.58176,2171
0,12,gender,attention,0.0001,1e-05,0.68543,0.52344,2171
0,12,gender,shuffled,0.01,0.0001,1.02173,0.48918,2171
0,12,star_sign,ema_lr1e-3,0.001,0.0001,3.2695,0.11515,2171
0,12,star_sign,ema_lr5e-3,0.005,0.0001,3.16469,0.07462,2171
0,12,star_sign,ema_lr1e-2,0.01,0.0001,3.23358,0.08153,2171
0,12,star_sign,ema_lr5e-2,0.05,0.0001,3.2717,0.06541,2171
0,12,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.2397,0.0889,2171
