batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.6577,0.34117,1064
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.6623,0.3515,1064
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.55398,0.33365,1064
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.65306,0.31297,1064
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.59949,0.34868,1064
0,0,age_bin,ema_d0.99,0.01,0.0001,1.5973,0.32895,1064
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.58935,0.34211,1064
0,0,age_bin,mlp_h16,0.001,0.0,1.2134,0.2218,1064
0,0,age_bin,mlp_h32,0.001,0.0,1.14657,0.2688,1064
0,0,age_bin,mlp_h64,0.001,0.0,1.06928,0.46898,1064
0,0,age_bin,mlp_h128,0.001,0.0,1.13182,0.29323,1064
0,0,age_bin,attention,0.0001,1e-05,1.09873,0.39062,1064
0,0,age_bin,shuffled,0.01,0.0001,1.77234,0.30357,1064
0,0,gender,ema_lr1e-3,0.001,0.0001,1.14584,0.48308,1064
0,0,gender,ema_lr5e-3,0.005,0.0001,1.00973,0.51974,1064
0,0,gender,ema_lr1e-2,0.01,0.0001,1.05411,0.52162,1064
0,0,gender,ema_lr5e-2,0.05,0.0001,1.10755,0.48026,1064
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.03695,0.52162,1064
0,0,gender,ema_d0.99,0.01,0.0001,0.93605,0.52538,1064
0,0,gender,ema_d0.9999,0.01,0.0001,1.03051,0.48402,1064
0,0,gender,mlp_h16,0.001,0.0,0.75194,0.43327,1064
0,0,gender,mlp_h32,0.001,0.0,0.71864,0.46429,1064
0,0,gender,mlp_h64,0.001,0.0,0.70693,0.4906,1064
0,0,gender,mlp_h128,0.001,0.0,0.69789,0.53008,1064
0,0,gender,attention,0.0001,1e-05,0.69257,0.5,1064
0,0,gender,shuffled,0.01,0.0001,1.09524,0.51128,1064
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.29662,0.07707,1064
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.30128,0.08083,1064
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.30829,0.09023,1064
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.30498,0.06673,1064
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.30916,0.18421,1064
0,0,star_sign,ema_d0.99,0.01,0.0001,3.30943,0.05733,1064
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.26469,0.09868,1064
0,0,star_sign,mlp_h16,0.001,0.0,2.64507,0.00376,1064
0,0,star_sign,mlp_h32,0.001,0.0,2.60027,0.01692,1064
0,0,star_sign,mlp_h64,0.001,0.0,2.36797,0.11748,1064
0,0,star_sign,mlp_h128,0.001,0.0,2.45634,0.1062,1064
0,0,star_sign,attention,0.0001,1e-05,2.47757,0.40625,1064
0,0,star_sign,shuffled,0.01,0.0001,3.262,0.04417,1064
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.58145,0.32237,1064
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.5759,0.32519,1064
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.5725,0.32895,1064
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.63584,0.31485,1064
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.41856,0.35244,1064
0,4,age_bin,ema_d0.99,0.01,0.0001,1.53573,0.34305,1064
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.51217,0.34023,1064
0,4,age_bin,mlp_h16,0.001,0.0,1.11178,0.30451,1064
0,4,age_bin,mlp_h32,0.001,0.0,1.04788,0.51598,1064
0,4,age_bin,mlp_h64,0.001,0.0,1.07526,0.43515,1064
0,4,age_bin,mlp_h128,0.001,0.0,1.09539,0.39474,1064
0,4,age_bin,attention,0.0001,1e-05,1.10444,0.29688,1064
0,4,age_bin,shuffled,0.01,0.0001,1.62122,0.33365,1064
0,4,gender,ema_lr1e-3,0.001,0.0001,1.00068,0.48684,1064
0,4,gender,ema_lr5e-3,0.005,0.0001,1.02917,0.52444,1064
0,4,gender,ema_lr1e-2,0.01,0.0001,0.92764,0.50752,1064
0,4,gender,ema_lr5e-2,0.05,0.0001,1.29088,0.52256,1064
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.17474,0.5282,1064
0,4,gender,ema_d0.99,0.01,0.0001,0.92217,0.49906,1064
0,4,gender,ema_d0.9999,0.01,0.0001,0.95631,0.49248,1064
0,4,gender,mlp_h16,0.001,0.0,0.68354,0.57707,1064
0,4,gender,mlp_h32,0.001,0.0,0.68668,0.54323,1064
0,4,gender,mlp_h64,0.001,0.0,0.70715,0.4718,1064
0,4,gender,mlp_h128,0.001,0.0,0.69711,0.51598,1064
0,4,gender,attention,0.0001,1e-05,3.26771,0.54688,1064
0,4,gender,shuffled,0.01,0.0001,1.24623,0.50564,1064
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.26157,0.1156,1064
0,4,star_sign,ema_lr5e-3,0.005,0.0001,3.26951,0.07613,1064
0,4,star_sign,ema_lr1e-2,0.01,0.0001,3.30511,0.11654,1064
0,4,star_sign,ema_lr5e-2,0.05,0.0001,3.13207,0.06485,1064
0,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.26839,0.11936,1064
0,4,star_sign,ema_d0.99,0.01,0.0001,3.23576,0.09962,1064
0,4,star_sign,ema_d0.9999,0.01,0.0001,3.16464,0.07801,1064
0,4,star_sign,mlp_h16,0.001,0.0,2.47553,0.04605,1064
0,4,star_sign,mlp_h32,0.001,0.0,2.74616,0.0,1064
0,4,star_sign,mlp_h64,0.001,0.0,2.58356,0.02162,1064
0,4,star_sign,mlp_h128,0.001,0.0,2.38344,0.13534,1064
0,4,star_sign,attention,0.0001,1e-05,2.43577,0.07812,1064
0,4,star_sign,shuffled,0.01,0.0001,3.24074,0.07049,1064
0,8,age_bin,ema_lr1e-3,0.001,0.0001,1.47707,0.34962,1064
0,8,age_bin,ema_lr5e-3,0.005,0.0001,1.49661,0.3562,1064
0,8,age_bin,ema_lr1e-2,0.01,0.0001,1.47429,0.33365,1064
0,8,age_bin,ema_lr5e-2,0.05,0.0001,1.63075,0.33083,1064
0,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.60743,0.33177,1064
0,8,age_bin,ema_d0.99,0.01,0.0001,1.49742,0.35902,1064
0,8,age_bin,ema_d0.9999,0.01,0.0001,1.56246,0.34774,1064
0,8,age_bin,mlp_h16,0.001,0.0,1.10828,0.37594,1064
0,8,age_bin,mlp_h32,0.001,0.0,1.12596,0.31861,1064
0,8,age_bin,mlp_h64,0.001,0.0,1.05993,0.45583,1064
0,8,age_bin,mlp_h128,0.001,0.0,1.17025,0.26316,1064
0,8,age_bin,attention,0.0001,1e-05,17.05625,0.25,1064
0,8,age_bin,shuffled,0.01,0.0001,1.67963,0.32143,1064
0,8,gender,ema_lr1e-3,0.001,0.0001,1.02606,0.44173,1064
0,8,gender,ema_lr5e-3,0.005,0.0001,0.95662,0.52162,1064
0,8,gender,ema_lr1e-2,0.01,0.0001,1.09544,0.53759,1064
0,8,gender,ema_lr5e-2,0.05,0.0001,0.99106,0.51034,1064
0,8,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.00041,0.50752,1064
