batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.5319,0.36397,1882
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.57751,0.34591,1882
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.53975,0.33422,1882
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.66772,0.31934,1882
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.56576,0.32253,1882
0,0,age_bin,ema_d0.99,0.01,0.0001,1.62102,0.32519,1882
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.49505,0.34378,1882
0,0,age_bin,mlp_h16,0.001,0.0,1.13647,0.26249,1882
0,0,age_bin,mlp_h32,0.001,0.0,1.11212,0.33794,1882
0,0,age_bin,mlp_h64,0.001,0.0,1.10229,0.38417,1882
0,0,age_bin,mlp_h128,0.001,0.0,1.13544,0.31243,1882
0,0,age_bin,attention,0.0001,1e-05,1.09778,0.32812,1882
0,0,age_bin,shuffled,0.01,0.0001,1.61463,0.31084,1882
0,0,gender,ema_lr1e-3,0.001,0.0001,1.0861,0.4899,1882
0,0,gender,ema_lr5e-3,0.005,0.0001,1.11977,0.49362,1882
0,0,gender,ema_lr1e-2,0.01,0.0001,1.08035,0.49309,1882
0,0,gender,ema_lr5e-2,0.05,0.0001,1.13051,0.48565,1882
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.16005,0.49575,1882
0,0,gender,ema_d0.99,0.01,0.0001,1.04665,0.50266,1882
0,0,gender,ema_d0.9999,0.01,0.0001,1.11859,0.47875,1882
0,0,gender,mlp_h16,0.001,0.0,0.70564,0.51966,1882
0,0,gender,mlp_h32,0.001,0.0,0.71578,0.52922,1882
0,0,gender,mlp_h64,0.001,0.0,0.70013,0.49203,1882
0,0,gender,mlp_h128,0.001,0.0,0.72119,0.45749,1882
0,0,gender,attention,0.0001,1e-05,0.69322,0.48438,1882
0,0,gender,shuffled,0.01,0.0001,1.18528,0.47024,1882
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.23218,0.12806,1882
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.2162,0.05048,1882
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.18294,0.06004,1882
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.20481,0.06961,1882
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.24597,0.10043,1882
0,0,star_sign,ema_d0.99,0.01,0.0001,3.22492,0.05845,1882
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.23612,0.09245,1882
0,0,star_sign,mlp_h16,0.001,0.0,2.54652,0.03985,1882
0,0,star_sign,mlp_h32,0.001,0.0,2.62053,0.00106,1882
0,0,star_sign,mlp_h64,0.001,0.0,2.41773,0.09671,1882
0,0,star_sign,mlp_h128,0.001,0.0,2.70054,0.02019,1882
0,0,star_sign,attention,0.0001,1e-05,2.47688,0.20312,1882
0,0,star_sign,shuffled,0.01,0.0001,3.25587,0.11265,1882
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.56543,0.37194,1882
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.54607,0.35707,1882
