model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,0,age_bin,0.30918,0.30178,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,0,age_bin,0.31074,0.29652,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,0,age_bin,0.34738,0.33875,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,0,age_bin,0.36795,0.3638,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,0,age_bin,0.31842,0.31082,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,0,age_bin,0.34346,0.33533,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,0,age_bin,0.31523,0.31089,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,0,age_bin,0.33333,0.22061,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,0,age_bin,0.33333,0.22061,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,0,age_bin,0.33333,0.22061,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,0,age_bin,0.33484,0.22374,,,,True
Qwen/Qwen3-0.6B-Base,attention,0,age_bin,0.33333,0.22061,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,0,age_bin,0.31783,0.31569,,,,True
Qwen/Qwen3-0.6B-Base,mm,0,age_bin,0.39345,0.3747,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,0,age_bin,0.33484,0.22374,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.1,0,age_bin,0.33484,0.22374,,,,False
Qwen/Qwen3-0.6B-Base,ridge_1.0,0,age_bin,0.33333,0.22061,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,0,age_bin,0.33333,0.22061,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,0,age_bin,0.33333,0.22061,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,0,gender,0.4811,0.48079,0.45891,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,0,gender,0.4955,0.49456,0.49581,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,0,gender,0.46955,0.46951,0.46801,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,0,gender,0.49394,0.4939,0.48111,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,0,gender,0.51465,0.5143,0.53053,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,0,gender,0.51977,0.51958,0.53815,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,0,gender,0.51188,0.51156,0.52402,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,0,gender,0.56521,0.5603,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,0,gender,0.5643,0.55734,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,0,gender,0.56871,0.557,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,0,gender,0.58014,0.57563,,,,True
Qwen/Qwen3-0.6B-Base,attention,0,gender,0.52359,0.43092,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,0,gender,0.51179,0.50982,,,,True
Qwen/Qwen3-0.6B-Base,mm,0,gender,0.56539,0.56501,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,0,gender,0.58028,0.56243,,,,True
