batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.64148,0.30244,2298
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.6373,0.38338,2298
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.57199,0.27807,2298
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.60817,0.37293,2298
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.56462,0.28024,2298
0,0,age_bin,ema_d0.99,0.01,0.0001,1.55994,0.34987,2298
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.62545,0.38729,2298
0,0,age_bin,mlp_h16,0.001,0.0,1.05319,0.43168,2298
0,0,age_bin,mlp_h32,0.001,0.0,0.97516,0.52393,2298
0,0,age_bin,mlp_h64,0.001,0.0,1.31355,0.03481,2298
0,0,age_bin,mlp_h128,0.001,0.0,1.30457,0.08399,2298
0,0,age_bin,attention,0.0001,1e-05,1.09724,0.4375,2298
0,0,age_bin,shuffled,0.01,0.0001,1.71571,0.32507,2298
0,0,gender,ema_lr1e-3,0.001,0.0001,1.1072,0.48912,2298
0,0,gender,ema_lr5e-3,0.005,0.0001,1.13359,0.51567,2298
0,0,gender,ema_lr1e-2,0.01,0.0001,1.02588,0.50914,2298
0,0,gender,ema_lr5e-2,0.05,0.0001,1.07897,0.49826,2298
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.0812,0.51044,2298
0,0,gender,ema_d0.99,0.01,0.0001,0.96979,0.51001,2298
0,0,gender,ema_d0.9999,0.01,0.0001,1.05581,0.49913,2298
0,0,gender,mlp_h16,0.001,0.0,0.68495,0.56919,2298
0,0,gender,mlp_h32,0.001,0.0,0.71347,0.45866,2298
0,0,gender,mlp_h64,0.001,0.0,0.68553,0.56658,2298
0,0,gender,mlp_h128,0.001,0.0,0.71503,0.45605,2298
0,0,gender,attention,0.0001,1e-05,0.69325,0.46875,2298
0,0,gender,shuffled,0.01,0.0001,1.0711,0.5,2298
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.35168,0.0705,2298
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.28909,0.06832,2298
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.30502,0.09791,2298
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.31277,0.06527,2298
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.27077,0.11619,2298
0,0,star_sign,ema_d0.99,0.01,0.0001,3.29581,0.0631,2298
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.30102,0.07659,2298
0,0,star_sign,mlp_h16,0.001,0.0,2.34552,0.19626,2298
0,0,star_sign,mlp_h32,0.001,0.0,2.4154,0.12141,2298
0,0,star_sign,mlp_h64,0.001,0.0,2.34327,0.25239,2298
0,0,star_sign,mlp_h128,0.001,0.0,2.58506,0.0074,2298
0,0,star_sign,attention,0.0001,1e-05,2.48055,0.28125,2298
0,0,star_sign,shuffled,0.01,0.0001,3.2574,0.04613,2298
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.55133,0.33377,2298
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.58636,0.30461,2298
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.55837,0.32376,2298
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.61522,0.31723,2298
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.55262,0.32768,2298
0,4,age_bin,ema_d0.99,0.01,0.0001,1.57542,0.32028,2298
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.5493,0.32463,2298
0,4,age_bin,mlp_h16,0.001,0.0,1.08398,0.26588,2298
0,4,age_bin,mlp_h32,0.001,0.0,1.26939,0.06527,2298
0,4,age_bin,mlp_h64,0.001,0.0,0.86086,0.89469,2298
0,4,age_bin,mlp_h128,0.001,0.0,1.08352,0.36249,2298
0,4,age_bin,attention,0.0001,1e-05,1.09286,0.23438,2298
0,4,age_bin,shuffled,0.01,0.0001,1.59329,0.32245,2298
0,4,gender,ema_lr1e-3,0.001,0.0001,1.04431,0.48042,2298
0,4,gender,ema_lr5e-3,0.005,0.0001,1.07044,0.50131,2298
0,4,gender,ema_lr1e-2,0.01,0.0001,1.06507,0.49347,2298
0,4,gender,ema_lr5e-2,0.05,0.0001,1.144,0.547,2298
