batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.64657,0.2591,4064
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.56482,0.3093,4064
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.61295,0.31348,4064
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.60735,0.30561,4064
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.56663,0.33292,4064
0,0,age_bin,ema_d0.99,0.01,0.0001,1.70037,0.32456,4064
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.62508,0.4156,4064
0,0,age_bin,mlp_h16,0.001,0.0,1.15946,0.172,4064
0,0,age_bin,mlp_h32,0.001,0.0,1.09921,0.29995,4064
0,0,age_bin,mlp_h64,0.001,0.0,1.16992,0.1907,4064
0,0,age_bin,mlp_h128,0.001,0.0,0.92591,0.70497,4064
0,0,age_bin,attention,0.0001,1e-05,1.08288,0.97656,4064
0,0,age_bin,shuffled,0.01,0.0001,1.61188,0.3253,4064
0,0,gender,ema_lr1e-3,0.001,0.0001,1.10473,0.50049,4064
0,0,gender,ema_lr5e-3,0.005,0.0001,1.09863,0.49237,4064
0,0,gender,ema_lr1e-2,0.01,0.0001,1.04081,0.50517,4064
0,0,gender,ema_lr5e-2,0.05,0.0001,1.05266,0.50271,4064
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.08787,0.49483,4064
0,0,gender,ema_d0.99,0.01,0.0001,1.05273,0.48745,4064
0,0,gender,ema_d0.9999,0.01,0.0001,1.15628,0.49114,4064
0,0,gender,mlp_h16,0.001,0.0,0.7099,0.47687,4064
0,0,gender,mlp_h32,0.001,0.0,0.72477,0.46186,4064
0,0,gender,mlp_h64,0.001,0.0,0.70739,0.48917,4064
0,0,gender,mlp_h128,0.001,0.0,0.71005,0.49902,4064
0,0,gender,attention,0.0001,1e-05,0.69456,0.46094,4064
0,0,gender,shuffled,0.01,0.0001,1.03963,0.49951,4064
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.38136,0.06422,4064
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.24857,0.08194,4064
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.27142,0.07874,4064
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.26089,0.03346,4064
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.28323,0.12623,4064
0,0,star_sign,ema_d0.99,0.01,0.0001,3.29447,0.07259,4064
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.28907,0.04552,4064
0,0,star_sign,mlp_h16,0.001,0.0,2.69691,0.00148,4064
