batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.59929,0.33775,4231
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.57328,0.35004,4231
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.6331,0.37934,4231
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.61594,0.31955,4231
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.58562,0.32522,4231
0,0,age_bin,ema_d0.99,0.01,0.0001,1.54774,0.31411,4231
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.6098,0.34956,4231
0,0,age_bin,mlp_h16,0.001,0.0,0.88477,0.8719,4231
0,0,age_bin,mlp_h32,0.001,0.0,1.31419,0.05412,4231
0,0,age_bin,mlp_h64,0.001,0.0,1.20676,0.09738,4231
0,0,age_bin,mlp_h128,0.001,0.0,1.1215,0.30111,4231
0,0,age_bin,attention,0.0001,1e-05,1.09739,0.46094,4231
0,0,age_bin,shuffled,0.01,0.0001,1.64194,0.32286,4231
0,0,gender,ema_lr1e-3,0.001,0.0001,1.04255,0.50957,4231
0,0,gender,ema_lr5e-3,0.005,0.0001,1.04984,0.51004,4231
0,0,gender,ema_lr1e-2,0.01,0.0001,1.05335,0.50154,4231
0,0,gender,ema_lr5e-2,0.05,0.0001,1.0348,0.48334,4231
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06456,0.5013,4231
0,0,gender,ema_d0.99,0.01,0.0001,1.07652,0.49539,4231
0,0,gender,ema_d0.9999,0.01,0.0001,1.14608,0.49185,4231
0,0,gender,mlp_h16,0.001,0.0,0.7041,0.50839,4231
0,0,gender,mlp_h32,0.001,0.0,0.72291,0.52635,4231
0,0,gender,mlp_h64,0.001,0.0,0.70853,0.51784,4231
0,0,gender,mlp_h128,0.001,0.0,0.70323,0.5195,4231
0,0,gender,attention,0.0001,1e-05,0.69287,0.52344,4231
0,0,gender,shuffled,0.01,0.0001,1.10238,0.50177,4231
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.32605,0.16237,4231
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.24626,0.12668,4231
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.36448,0.13968,4231
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.29725,0.11439,4231
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.29489,0.0969,4231
0,0,star_sign,ema_d0.99,0.01,0.0001,3.29433,0.05625,4231
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.28363,0.1073,4231
0,0,star_sign,mlp_h16,0.001,0.0,3.17921,0.0,4231
0,0,star_sign,mlp_h32,0.001,0.0,2.51821,0.05058,4231
0,0,star_sign,mlp_h64,0.001,0.0,2.57278,0.01985,4231
0,0,star_sign,mlp_h128,0.001,0.0,2.44133,0.16615,4231
0,0,star_sign,attention,0.0001,1e-05,2.47556,0.33594,4231
0,0,star_sign,shuffled,0.01,0.0001,3.31336,0.10801,4231
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.64119,0.33515,4231
