batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.64625,0.35173,4094
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.59069,0.34074,4094
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.57652,0.32975,4094
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.63026,0.35857,4094
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.6057,0.29629,4094
0,0,age_bin,ema_d0.99,0.01,0.0001,1.64809,0.38202,4094
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.58977,0.31974,4094
0,0,age_bin,mlp_h16,0.001,0.0,0.95103,0.702,4094
0,0,age_bin,mlp_h32,0.001,0.0,1.07548,0.43185,4094
0,0,age_bin,mlp_h64,0.001,0.0,1.05688,0.436,4094
0,0,age_bin,mlp_h128,0.001,0.0,1.01935,0.51026,4094
0,0,age_bin,attention,0.0001,1e-05,1.09973,0.07031,4094
0,0,age_bin,shuffled,0.01,0.0001,1.68556,0.36102,4094
0,0,gender,ema_lr1e-3,0.001,0.0001,1.16621,0.48657,4094
0,0,gender,ema_lr5e-3,0.005,0.0001,1.03509,0.5,4094
0,0,gender,ema_lr1e-2,0.01,0.0001,1.09832,0.49096,4094
0,0,gender,ema_lr5e-2,0.05,0.0001,1.0214,0.49511,4094
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.09298,0.51319,4094
0,0,gender,ema_d0.99,0.01,0.0001,1.11436,0.50195,4094
0,0,gender,ema_d0.9999,0.01,0.0001,1.065,0.50073,4094
0,0,gender,mlp_h16,0.001,0.0,0.72666,0.50293,4094
0,0,gender,mlp_h32,0.001,0.0,0.72238,0.5044,4094
0,0,gender,mlp_h64,0.001,0.0,0.71333,0.49731,4094
0,0,gender,mlp_h128,0.001,0.0,0.7068,0.50904,4094
0,0,gender,attention,0.0001,1e-05,0.69379,0.48438,4094
0,0,gender,shuffled,0.01,0.0001,1.09088,0.48534,4094
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.32948,0.04812,4094
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.26984,0.06742,4094
0,0,star_sign,ema_lr1e-2,0.01,0.0001,3.42276,0.06742,4094
0,0,star_sign,ema_lr5e-2,0.05,0.0001,3.33475,0.09355,4094
0,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.26057,0.04739,4094
0,0,star_sign,ema_d0.99,0.01,0.0001,3.29122,0.06546,4094
0,0,star_sign,ema_d0.9999,0.01,0.0001,3.27707,0.07816,4094
0,0,star_sign,mlp_h16,0.001,0.0,2.62653,0.00244,4094
0,0,star_sign,mlp_h32,0.001,0.0,2.51426,0.02418,4094
0,0,star_sign,mlp_h64,0.001,0.0,2.39311,0.14362,4094
0,0,star_sign,mlp_h128,0.001,0.0,2.43908,0.16219,4094
0,0,star_sign,attention,0.0001,1e-05,2.47651,0.46094,4094
0,0,star_sign,shuffled,0.01,0.0001,3.28764,0.04226,4094
0,4,age_bin,ema_lr1e-3,0.001,0.0001,1.62235,0.26014,4094
0,4,age_bin,ema_lr5e-3,0.005,0.0001,1.54934,0.30093,4094
0,4,age_bin,ema_lr1e-2,0.01,0.0001,1.56199,0.32633,4094
0,4,age_bin,ema_lr5e-2,0.05,0.0001,1.49714,0.33512,4094
0,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.56792,0.28627,4094
0,4,age_bin,ema_d0.99,0.01,0.0001,1.46357,0.30313,4094
0,4,age_bin,ema_d0.9999,0.01,0.0001,1.51525,0.31851,4094
0,4,age_bin,mlp_h16,0.001,0.0,1.04652,0.41182,4094
0,4,age_bin,mlp_h32,0.001,0.0,1.01973,0.56131,4094
0,4,age_bin,mlp_h64,0.001,0.0,1.01692,0.53957,4094
0,4,age_bin,mlp_h128,0.001,0.0,1.28109,0.03078,4094
0,4,age_bin,attention,0.0001,1e-05,0.0,1.0,4094
0,4,age_bin,shuffled,0.01,0.0001,1.54446,0.38837,4094
0,4,gender,ema_lr1e-3,0.001,0.0001,0.99262,0.49878,4094
0,4,gender,ema_lr5e-3,0.005,0.0001,1.0193,0.50269,4094
0,4,gender,ema_lr1e-2,0.01,0.0001,0.9856,0.49951,4094
0,4,gender,ema_lr5e-2,0.05,0.0001,0.94029,0.50147,4094
0,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,0.95912,0.49805,4094
0,4,gender,ema_d0.99,0.01,0.0001,1.00843,0.48363,4094
0,4,gender,ema_d0.9999,0.01,0.0001,0.92121,0.50757,4094
0,4,gender,mlp_h16,0.001,0.0,0.7146,0.4956,4094
0,4,gender,mlp_h32,0.001,0.0,0.7005,0.51734,4094
0,4,gender,mlp_h64,0.001,0.0,0.7006,0.51148,4094
0,4,gender,mlp_h128,0.001,0.0,0.70101,0.49536,4094
0,4,gender,attention,0.0001,1e-05,0.7757,0.48438,4094
0,4,gender,shuffled,0.01,0.0001,0.99838,0.49902,4094
0,4,star_sign,ema_lr1e-3,0.001,0.0001,3.18361,0.07621,4094
0,4,star_sign,ema_lr5e-3,0.005,0.0001,3.21539,0.09844,4094
0,4,star_sign,ema_lr1e-2,0.01,0.0001,3.1176,0.07767,4094
0,4,star_sign,ema_lr5e-2,0.05,0.0001,3.37585,0.07206,4094
0,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.28347,0.10918,4094
0,4,star_sign,ema_d0.99,0.01,0.0001,3.16864,0.06546,4094
0,4,star_sign,ema_d0.9999,0.01,0.0001,3.0578,0.07841,4094
0,4,star_sign,mlp_h16,0.001,0.0,2.45909,0.04592,4094
0,4,star_sign,mlp_h32,0.001,0.0,2.78266,0.00073,4094
0,4,star_sign,mlp_h64,0.001,0.0,2.47722,0.06424,4094
0,4,star_sign,mlp_h128,0.001,0.0,2.27893,0.2787,4094
0,4,star_sign,attention,0.0001,1e-05,452.21423,0.0,4094
0,4,star_sign,shuffled,0.01,0.0001,3.15793,0.09086,4094
0,8,age_bin,ema_lr1e-3,0.001,0.0001,1.5524,0.32169,4094
0,8,age_bin,ema_lr5e-3,0.005,0.0001,1.58647,0.38227,4094
0,8,age_bin,ema_lr1e-2,0.01,0.0001,1.66113,0.33537,4094
0,8,age_bin,ema_lr5e-2,0.05,0.0001,1.47652,0.3361,4094
0,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.51967,0.29726,4094
0,8,age_bin,ema_d0.99,0.01,0.0001,1.74425,0.2594,4094
0,8,age_bin,ema_d0.9999,0.01,0.0001,1.51797,0.32877,4094
0,8,age_bin,mlp_h16,0.001,0.0,1.28028,0.04958,4094
0,8,age_bin,mlp_h32,0.001,0.0,1.00126,0.50244,4094
0,8,age_bin,mlp_h64,0.001,0.0,1.01796,0.59746,4094
0,8,age_bin,mlp_h128,0.001,0.0,1.07068,0.47997,4094
0,8,age_bin,attention,0.0001,1e-05,319.6102,0.0,4094
0,8,age_bin,shuffled,0.01,0.0001,1.48814,0.32071,4094
0,8,gender,ema_lr1e-3,0.001,0.0001,1.0425,0.48192,4094
0,8,gender,ema_lr5e-3,0.005,0.0001,1.08709,0.51221,4094
0,8,gender,ema_lr1e-2,0.01,0.0001,0.99685,0.5083,4094
0,8,gender,ema_lr5e-2,0.05,0.0001,1.01211,0.48192,4094
0,8,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.03541,0.49487,4094
0,8,gender,ema_d0.99,0.01,0.0001,1.16348,0.51979,4094
0,8,gender,ema_d0.9999,0.01,0.0001,0.95889,0.5149,4094
0,8,gender,mlp_h16,0.001,0.0,0.71062,0.50562,4094
0,8,gender,mlp_h32,0.001,0.0,0.73365,0.49609,4094
0,8,gender,mlp_h64,0.001,0.0,0.72066,0.50855,4094
0,8,gender,mlp_h128,0.001,0.0,0.71565,0.50049,4094
0,8,gender,attention,0.0001,1e-05,123.36129,0.48438,4094
0,8,gender,shuffled,0.01,0.0001,1.01716,0.49267,4094
0,8,star_sign,ema_lr1e-3,0.001,0.0001,3.24488,0.06571,4094
0,8,star_sign,ema_lr5e-3,0.005,0.0001,3.35618,0.10967,4094
0,8,star_sign,ema_lr1e-2,0.01,0.0001,3.24658,0.10357,4094
0,8,star_sign,ema_lr5e-2,0.05,0.0001,3.38372,0.08964,4094
0,8,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.15505,0.06742,4094
0,8,star_sign,ema_d0.99,0.01,0.0001,3.22014,0.07206,4094
0,8,star_sign,ema_d0.9999,0.01,0.0001,3.29795,0.08598,4094
0,8,star_sign,mlp_h16,0.001,0.0,2.26267,0.5044,4094
0,8,star_sign,mlp_h32,0.001,0.0,2.66835,0.00024,4094
0,8,star_sign,mlp_h64,0.001,0.0,2.46848,0.06375,4094
0,8,star_sign,mlp_h128,0.001,0.0,2.37647,0.14338,4094
0,8,star_sign,attention,0.0001,1e-05,123.37791,0.0,4094
0,8,star_sign,shuffled,0.01,0.0001,3.21908,0.07499,4094
0,12,age_bin,ema_lr1e-3,0.001,0.0001,1.50568,0.319,4094
0,12,age_bin,ema_lr5e-3,0.005,0.0001,1.83694,0.37201,4094
0,12,age_bin,ema_lr1e-2,0.01,0.0001,1.58921,0.30826,4094
0,12,age_bin,ema_lr5e-2,0.05,0.0001,1.59543,0.2914,4094
0,12,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.69758,0.42306,4094
0,12,age_bin,ema_d0.99,0.01,0.0001,1.63036,0.36859,4094
0,12,age_bin,ema_d0.9999,0.01,0.0001,1.6477,0.30972,4094
0,12,age_bin,mlp_h16,0.001,0.0,1.09175,0.27943,4094
0,12,age_bin,mlp_h32,0.001,0.0,0.95552,0.56986,4094
0,12,age_bin,mlp_h64,0.001,0.0,1.0229,0.4531,4094
0,12,age_bin,mlp_h128,0.001,0.0,1.22985,0.12311,4094
0,12,age_bin,attention,0.0001,1e-05,416.30313,0.0,4094
0,12,age_bin,shuffled,0.01,0.0001,1.55209,0.29873,4094
