batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
0,0,age_bin,ema_lr1e-3,0.001,0.0001,1.65768,0.30742,3949
0,0,age_bin,ema_lr5e-3,0.005,0.0001,1.58341,0.32008,3949
0,0,age_bin,ema_lr1e-2,0.01,0.0001,1.58575,0.33224,3949
0,0,age_bin,ema_lr5e-2,0.05,0.0001,1.54959,0.39402,3949
0,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.68223,0.32894,3949
0,0,age_bin,ema_d0.99,0.01,0.0001,1.57246,0.32439,3949
0,0,age_bin,ema_d0.9999,0.01,0.0001,1.6589,0.34591,3949
0,0,age_bin,mlp_h16,0.001,0.0,0.98357,0.58521,3949
0,0,age_bin,mlp_h32,0.001,0.0,1.01602,0.41555,3949
0,0,age_bin,mlp_h64,0.001,0.0,1.0779,0.35579,3949
0,0,age_bin,mlp_h128,0.001,0.0,1.05055,0.46746,3949
0,0,age_bin,attention,0.0001,1e-05,1.09898,0.25,3949
0,0,age_bin,shuffled,0.01,0.0001,1.5497,0.33882,3949
0,0,gender,ema_lr1e-3,0.001,0.0001,1.05154,0.51152,3949
0,0,gender,ema_lr5e-3,0.005,0.0001,1.08851,0.48671,3949
0,0,gender,ema_lr1e-2,0.01,0.0001,1.10376,0.48772,3949
0,0,gender,ema_lr5e-2,0.05,0.0001,1.05406,0.50924,3949
0,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.02514,0.50544,3949
0,0,gender,ema_d0.99,0.01,0.0001,1.05401,0.50139,3949
0,0,gender,ema_d0.9999,0.01,0.0001,1.10857,0.48544,3949
0,0,gender,mlp_h16,0.001,0.0,0.69238,0.54394,3949
0,0,gender,mlp_h32,0.001,0.0,0.71213,0.46974,3949
0,0,gender,mlp_h64,0.001,0.0,0.68684,0.55482,3949
0,0,gender,mlp_h128,0.001,0.0,0.7257,0.48139,3949
0,0,gender,attention,0.0001,1e-05,0.69302,0.53906,3949
0,0,gender,shuffled,0.01,0.0001,1.18627,0.4981,3949
0,0,star_sign,ema_lr1e-3,0.001,0.0001,3.32899,0.07622,3949
0,0,star_sign,ema_lr5e-3,0.005,0.0001,3.30133,0.06584,3949
