model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,age_bin,0.3258,0.32011,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,age_bin,0.37042,0.36169,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,age_bin,0.35589,0.3517,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,age_bin,0.39281,0.38245,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,age_bin,0.32831,0.32793,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,age_bin,0.40028,0.39524,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,age_bin,0.38488,0.37237,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,age_bin,0.34963,0.25544,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,age_bin,0.34588,0.24605,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,age_bin,0.34698,0.24818,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,age_bin,0.35352,0.26193,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,age_bin,0.33416,0.22778,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,age_bin,0.30428,0.30281,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,age_bin,0.45669,0.43329,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,age_bin,0.35138,0.25655,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,age_bin,0.34698,0.24818,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,age_bin,0.33327,0.21981,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,age_bin,0.33333,0.21802,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,age_bin,0.33333,0.21802,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,gender,0.48319,0.47176,0.49803,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,gender,0.51221,0.50771,0.50837,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,gender,0.51317,0.50457,0.52676,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,gender,0.50134,0.48666,0.5073,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,gender,0.44685,0.44563,0.44016,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,gender,0.52449,0.52162,0.53666,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,gender,0.49249,0.48588,0.48539,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,gender,0.50215,0.29355,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,gender,0.49967,0.28991,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,gender,0.50143,0.29195,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,gender,0.50143,0.29195,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,gender,0.49867,0.29338,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,gender,0.49899,0.4935,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,gender,0.52888,0.52822,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,gender,0.51288,0.3391,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,gender,0.50522,0.31482,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,gender,0.49934,0.29108,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,gender,0.5,0.28874,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,gender,0.5,0.28874,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,star_sign,0.12766,0.01887,,0.10894,0.14809,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,star_sign,0.1583,0.02278,,0.13872,0.17957,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,star_sign,0.22979,0.03114,,0.20596,0.25532,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,star_sign,0.90468,0.07916,,0.88681,0.92085,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,star_sign,0.21021,0.02895,,0.18553,0.23149,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,star_sign,0.21617,0.02962,,0.19149,0.2417,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,star_sign,0.22723,0.03086,,0.2034,0.24938,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,star_sign,0.99319,0.19932,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,star_sign,0.23234,0.03142,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,star_sign,0.94383,0.24278,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,4,age_bin,0.30849,0.30754,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,4,age_bin,0.37729,0.36699,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,4,age_bin,0.37148,0.3624,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,4,age_bin,0.49013,0.47077,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,4,age_bin,0.40573,0.40011,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,4,age_bin,0.43192,0.41857,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,4,age_bin,0.43157,0.41955,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,4,age_bin,0.47331,0.40676,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,4,age_bin,0.47916,0.41585,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,4,age_bin,0.47838,0.41567,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,4,age_bin,0.47605,0.41157,,,,True
Qwen/Qwen3-1.7B-Base,attention,4,age_bin,0.31908,0.20787,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,4,age_bin,0.32653,0.32374,,,,True
Qwen/Qwen3-1.7B-Base,mm,4,age_bin,0.33333,0.21802,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,4,age_bin,0.48109,0.41543,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,4,age_bin,0.48017,0.41134,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,4,age_bin,0.46415,0.40321,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,4,age_bin,0.33987,0.2335,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,4,age_bin,0.33333,0.21802,,,,False
